TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,CURRENT,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO,HEADING,MAX_ALTITUDE,CONTAINER_RELEASED,PAYLOAD_RELEASED,PARAGLIDER_EJECTED,PARAGLIDER_ACTIVE,TARGET_LATITUDE,TARGET_LONGITUDE,TILT,TILT_ADJUSTED,,GPS_ALTITUDE_ADJUSTED,GPS_LATITUDE_ADJUSTED,GPS_LONGITUDE_ADJUSTED
1083,0:12:46,214,F,LAUNCH_PAD,0.3,37.2,92.4,4,-0.1,-0.6,-0.2,0.2,9.9,-0.2,-0.3,17:35:56,822,38.225414,-79.364441,9,CXON,274,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822,38.225414,-79.364441
1083,0:12:47,215,F,LAUNCH_PAD,-0.2,37.2,92.4,4,-0.1,0.1,-0.1,0,9.9,-0.2,-0.3,17:35:57,821.9,38.225414,-79.364441,9,CXON,274.1,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,821.9,38.225414,-79.364441
1083,0:12:48,216,F,LAUNCH_PAD,0.2,37.3,92.4,4,-0.1,-0.1,0,0,9.8,-0.2,-0.3,17:35:58,821.9,38.22541,-79.364441,9,CXON,274.1,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,821.9,38.22541,-79.364441
1083,0:12:49,217,F,LAUNCH_PAD,-0.1,37.3,92.4,4,-0.1,0,-0.1,-0.1,9.9,-0.2,-0.3,17:35:59,822.1,38.22541,-79.364441,8,CXON,274.1,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.1,38.22541,-79.364441
1083,0:12:50,218,F,LAUNCH_PAD,0,37.3,92.4,4,-0.1,0.1,-0.1,-0.1,9.9,-0.3,-0.3,17:36:00,822.1,38.225407,-79.364441,8,SETN,274.1,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.1,38.225407,-79.364441
1083,0:12:51,219,F,LAUNCH_PAD,-0.2,37.3,92.4,4,-0.1,0.1,0.1,-0.1,9.9,-0.3,-0.3,17:36:01,822.2,38.225407,-79.364441,8,SETN,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.2,38.225407,-79.364441
1083,0:12:52,220,F,LAUNCH_PAD,0,37.3,92.4,4,-0.1,0,-0.1,0.2,9.8,-0.3,-0.3,17:36:02,822.3,38.22541,-79.364441,8,SETN,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.3,38.22541,-79.364441
1083,0:12:53,221,F,LAUNCH_PAD,0,37.4,92.4,4,-0.1,0.1,-0.1,0,9.8,-0.2,-0.3,17:36:03,822.3,38.225414,-79.364441,8,SETN,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.3,38.225414,-79.364441
1083,0:12:54,222,F,LAUNCH_PAD,-0.2,37.4,92.4,4,-0.1,-0.1,0.1,0,9.9,-0.2,-0.3,17:36:04,822.4,38.22541,-79.364441,8,SETN,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.4,38.22541,-79.364441
1083,0:12:56,223,F,LAUNCH_PAD,0.3,37.5,92.4,4,-0.1,0,0.1,-0.1,9.9,-0.2,-0.3,17:36:07,822.4,38.225403,-79.364433,8,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.4,38.225403,-79.364433
1083,0:12:57,224,F,LAUNCH_PAD,0.2,37.4,92.4,4,-0.1,-0.3,-0.1,0.1,9.8,-0.2,-0.3,17:36:07,822.4,38.225403,-79.364433,8,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.4,38.225403,-79.364433
1083,0:12:58,225,F,LAUNCH_PAD,0.5,37.5,92.4,4,-0.1,0.1,0.1,0,9.8,-0.2,-0.3,17:36:08,822.4,38.225403,-79.364433,8,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.4,38.225403,-79.364433
1083,0:12:59,226,F,LAUNCH_PAD,0,37.4,92.4,4,-0.1,0.1,-0.2,0.2,9.8,-0.2,-0.3,17:36:09,822.5,38.225407,-79.364433,9,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.5,38.225407,-79.364433
1083,0:13:00,227,F,LAUNCH_PAD,0.7,37.4,92.4,4,-0.1,-0.1,0.1,-0.1,9.9,-0.2,-0.3,17:36:10,822.5,38.225403,-79.364433,9,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.5,38.225403,-79.364433
1083,0:13:01,228,F,LAUNCH_PAD,0.2,37.4,92.4,4,-0.1,0.1,0.1,-0.1,9.8,-0.3,-0.3,17:36:11,822.5,38.225403,-79.364433,9,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.5,38.225403,-79.364433
1083,0:13:02,229,F,LAUNCH_PAD,-0.1,37.4,92.4,4,-0.1,0,-0.1,0.2,9.9,-0.2,-0.3,17:36:12,822.5,38.225403,-79.364433,9,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.5,38.225403,-79.364433
1083,0:13:03,230,F,LAUNCH_PAD,0.1,37.4,92.4,4,-0.1,0,0.2,0.2,9.8,-0.2,-0.3,17:36:13,822.5,38.225403,-79.364433,9,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.5,38.225403,-79.364433
1083,0:13:04,231,F,LAUNCH_PAD,-0.1,37.5,92.4,4,-0.1,-0.1,-0.1,-0.2,9.9,-0.2,-0.3,17:36:14,822.5,38.225407,-79.364441,9,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.5,38.225407,-79.364441
1083,0:13:05,232,F,LAUNCH_PAD,0.3,37.5,92.4,4,-0.1,-0.1,0,0.2,9.9,-0.3,-0.3,17:36:15,822.5,38.225403,-79.364441,9,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.5,38.225403,-79.364441
1083,0:13:06,233,F,LAUNCH_PAD,-0.1,37.6,92.4,4,-0.1,0.2,0.1,0.2,9.9,-0.2,-0.3,17:36:16,822.4,38.225403,-79.364433,9,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.4,38.225403,-79.364433
1083,0:13:07,234,F,LAUNCH_PAD,0,37.6,92.4,4,-0.1,0.1,-0.1,0.1,9.9,-0.2,-0.3,17:36:17,822.4,38.225399,-79.364441,9,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.4,38.225399,-79.364441
1083,0:13:08,235,F,LAUNCH_PAD,0.7,37.6,92.4,4,-0.1,-0.1,-0.1,0.1,9.9,-0.2,-0.3,17:36:18,822.4,38.225399,-79.364441,9,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.4,38.225399,-79.364441
1083,0:13:09,236,F,LAUNCH_PAD,0.8,37.7,92.4,4,-0.1,0.2,-0.1,-0.1,9.8,-0.3,-0.3,17:36:19,822.5,38.225403,-79.364441,9,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.5,38.225403,-79.364441
1083,0:13:10,237,F,LAUNCH_PAD,0.1,37.7,92.4,4,-0.1,0,-0.1,-0.4,9.9,-0.3,-0.3,17:36:20,822.5,38.225407,-79.364441,9,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.5,38.225407,-79.364441
1083,0:13:11,238,F,LAUNCH_PAD,1.3,37.7,92.4,4,-0.1,0.1,0.1,0,9.9,-0.2,-0.3,17:36:21,822.5,38.225407,-79.364441,9,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.5,38.225407,-79.364441
1083,0:13:12,239,F,LAUNCH_PAD,-0.1,37.7,92.4,4,-0.1,-0.1,0.1,-0.1,9.8,-0.2,-0.3,17:36:22,822.5,38.225399,-79.364441,8,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.5,38.225399,-79.364441
1083,0:13:13,240,F,LAUNCH_PAD,1,37.7,92.4,4,-0.1,0.1,-0.1,0.1,9.9,-0.2,-0.3,17:36:23,822.5,38.225403,-79.364449,8,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.5,38.225403,-79.364449
1083,0:13:14,241,F,LAUNCH_PAD,0.1,37.7,92.4,4,-0.1,0,0.1,0.1,9.9,-0.2,-0.3,17:36:24,822.5,38.225403,-79.364449,8,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.5,38.225403,-79.364449
1083,0:13:15,242,F,LAUNCH_PAD,0.1,37.7,92.4,4,-0.1,0,0,-0.1,9.9,-0.2,-0.3,17:36:25,822.5,38.225403,-79.364449,8,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.5,38.225403,-79.364449
1083,0:13:16,243,F,LAUNCH_PAD,0.8,37.7,92.4,4,-0.1,-0.1,0.1,-0.3,9.9,-0.3,-0.3,17:36:26,822.4,38.225403,-79.364449,8,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.4,38.225403,-79.364449
1083,0:13:17,244,F,LAUNCH_PAD,1.2,37.8,92.4,4,-0.1,0.1,-0.1,-0.1,9.8,-0.3,-0.3,17:36:27,822.4,38.225399,-79.364456,8,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.4,38.225399,-79.364456
1083,0:13:18,245,F,LAUNCH_PAD,0.9,37.8,92.4,4,-0.1,0.1,-0.2,-0.1,9.8,-0.3,-0.3,17:36:28,822.4,38.225395,-79.364456,8,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.4,38.225395,-79.364456
1083,0:13:19,246,F,LAUNCH_PAD,0.4,37.7,92.4,4,-0.1,0.8,-0.1,0.3,9.9,-0.3,-0.3,17:36:29,822.4,38.225395,-79.364456,8,CXON,0,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.4,38.225395,-79.364456
1083,0:13:20,247,F,LAUNCH_PAD,0.4,37.7,92.4,4,-0.1,-0.3,0.1,0,9.9,-0.3,-0.3,17:36:30,822.4,38.225395,-79.364456,8,CXON,359.9,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,822.4,38.225395,-79.364456
1083,0:13:21,248,F,LAUNCH_PAD,0.5,37.7,92.4,4,-0.1,0.8,0.1,0.1,9.9,-0.3,-0.3,17:36:31,822.5,38.225391,-79.364456,7,CXON,359.7,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,822.5,38.225391,-79.364456
1083,0:13:22,249,F,LAUNCH_PAD,0.4,37.6,92.4,4,-0.1,0.4,0.1,-0.1,9.9,-0.2,-0.3,17:36:32,822.5,38.225391,-79.364456,7,CXON,359.6,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,822.5,38.225391,-79.364456
1083,0:13:23,250,F,LAUNCH_PAD,0.8,37.6,92.4,4,-0.1,0.1,0.1,0.1,9.9,-0.3,-0.3,17:36:33,822.5,38.225391,-79.364456,7,CXON,359.4,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,822.5,38.225391,-79.364456
1083,0:13:24,251,F,LAUNCH_PAD,0.5,37.6,92.4,4,-0.1,0.1,0.1,0,9.9,-0.2,-0.3,17:36:34,822.5,38.225388,-79.364456,7,CXON,359.3,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,822.5,38.225388,-79.364456
1083,0:13:25,252,F,LAUNCH_PAD,0.3,37.6,92.4,4,-0.1,1.9,0,-0.4,9.9,-0.2,-0.3,17:36:35,822.5,38.225388,-79.364456,7,CXON,359.1,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,822.5,38.225388,-79.364456
1083,0:13:26,253,F,LAUNCH_PAD,0.1,37.6,92.4,4,-0.1,-0.8,0,0,9.8,-0.3,-0.3,17:36:36,822.4,38.225384,-79.364456,8,CXON,358.9,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,822.4,38.225384,-79.364456
1083,0:13:27,254,F,LAUNCH_PAD,0.6,37.6,92.4,4,-0.1,0.9,0.1,-0.1,9.8,-0.3,-0.3,17:36:37,822.2,38.225384,-79.364464,8,CXON,358.8,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,822.2,38.225384,-79.364464
1083,0:13:28,255,F,LAUNCH_PAD,0.8,37.6,92.4,4,-0.1,-0.1,-0.1,-0.1,9.9,-0.3,-0.4,17:36:38,822,38.225376,-79.364464,8,CXON,358.6,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,822,38.225376,-79.364464
1083,0:13:29,256,F,LAUNCH_PAD,0.8,37.6,92.4,4,-0.1,0,0.4,0,9.9,-0.2,-0.3,17:36:39,821.8,38.225368,-79.364471,8,CXON,358.4,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,821.8,38.225368,-79.364471
1083,0:13:30,257,F,LAUNCH_PAD,0.5,37.6,92.4,4,-0.1,0.2,0,-0.2,9.8,-0.2,-0.3,17:36:40,821.6,38.225365,-79.364471,8,CXON,358.2,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,821.6,38.225365,-79.364471
1083,0:13:31,258,F,LAUNCH_PAD,1,37.6,92.4,4,-0.1,0,-0.1,0,9.8,-0.2,-0.3,17:36:41,821.5,38.225361,-79.364471,8,CXON,358.2,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,821.5,38.225361,-79.364471
1083,0:13:32,259,F,LAUNCH_PAD,0.7,37.7,92.4,4,-0.1,0.2,0.2,0.1,9.8,-0.2,-0.3,17:36:42,821.5,38.225361,-79.364471,8,CXON,358.2,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,821.5,38.225361,-79.364471
1083,0:13:33,260,F,LAUNCH_PAD,0.2,37.6,92.4,4,-0.1,-0.4,0.2,0.1,9.8,-0.2,-0.3,17:36:43,821.5,38.225365,-79.364471,8,CXON,358.2,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,821.5,38.225365,-79.364471
1083,0:13:34,261,F,LAUNCH_PAD,0.4,37.7,92.4,4,-0.1,-0.4,0.1,-0.2,9.9,-0.3,-0.4,17:36:44,821.5,38.225361,-79.364471,7,CXON,358.2,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,821.5,38.225361,-79.364471
1083,0:13:35,262,F,LAUNCH_PAD,1.2,37.6,92.4,4,-0.1,-0.6,-0.1,0.1,9.9,-0.2,-0.3,17:36:45,821.5,38.225357,-79.364471,7,CXON,357.9,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,821.5,38.225357,-79.364471
1083,0:13:36,263,F,LAUNCH_PAD,-0.1,37.6,92.4,4,-0.1,0.6,0,-0.1,9.8,-0.3,-0.4,17:36:46,821.5,38.225353,-79.364479,7,CXON,357.8,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,821.5,38.225353,-79.364479
1083,0:13:37,264,F,LAUNCH_PAD,0.6,37.6,92.4,4,-0.1,0.1,0.2,-0.2,9.9,-0.2,-0.3,17:36:47,821.5,38.225361,-79.364471,7,CXON,357.5,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,821.5,38.225361,-79.364471
1083,0:13:38,265,F,LAUNCH_PAD,1.1,37.6,92.4,4,-0.1,-1.1,0.1,-0.1,9.8,-0.3,-0.3,17:36:48,821.5,38.225361,-79.364479,7,CXON,357.2,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,821.5,38.225361,-79.364479
1083,0:13:39,266,F,LAUNCH_PAD,0.5,37.6,92.4,4,-0.1,0.4,0.1,-0.2,9.9,-0.2,-0.3,17:36:49,821.5,38.225361,-79.364471,7,CXON,356.9,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,821.5,38.225361,-79.364471
1083,0:13:40,267,F,LAUNCH_PAD,0.3,37.6,92.4,4,-0.1,1.9,0.1,-0.2,9.8,-0.2,-0.4,17:36:50,821.5,38.225365,-79.364471,7,CXON,356.7,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,821.5,38.225365,-79.364471
1083,0:13:41,268,F,LAUNCH_PAD,0.4,37.6,92.4,4,-0.1,2.2,0.1,-0.3,9.8,-0.2,-0.4,17:36:51,821.4,38.225365,-79.364479,7,CXON,356.3,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,821.4,38.225365,-79.364479
1083,0:13:42,269,F,LAUNCH_PAD,1.1,37.6,92.4,4,-0.1,0.9,0.1,0,9.8,-0.3,-0.3,17:36:52,821.2,38.225368,-79.364479,7,CXON,356.1,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.6,2.4,,821.2,38.225368,-79.364479
1083,0:13:43,270,F,LAUNCH_PAD,0.9,37.6,92.4,4,-0.1,3.9,0,0.1,9.9,-0.2,-0.3,17:36:53,821,38.225365,-79.364471,7,CXON,355.6,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,821,38.225365,-79.364471
1083,0:13:44,271,F,LAUNCH_PAD,0.6,37.6,92.4,4,-0.1,-0.1,0,-0.1,9.9,-0.3,-0.3,17:36:54,821,38.225368,-79.364471,7,CXON,355.8,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,821,38.225368,-79.364471
1083,0:13:45,272,F,LAUNCH_PAD,1.3,37.7,92.4,4,-0.1,1.1,0.1,0.3,9.9,-0.3,-0.3,17:36:55,820.9,38.225368,-79.364471,7,CXON,355.2,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,820.9,38.225368,-79.364471
1083,0:13:46,273,F,LAUNCH_PAD,1,37.7,92.4,4,-0.1,0.2,0.1,-0.2,9.9,-0.3,-0.3,17:36:56,820.9,38.220001,-79.364471,7,CXON,354.9,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,,,
1083,0:13:47,274,F,LAUNCH_PAD,1.2,37.7,92.4,4,-0.1,0.6,-0.1,-0.1,9.9,-0.2,-0.3,17:36:57,820.8,38.225368,-79.364471,7,CXON,354.7,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,820.8,38.225368,-79.364471
1083,0:13:48,275,F,LAUNCH_PAD,1.2,37.7,92.4,4,-0.1,-0.1,-0.2,0.1,9.9,-0.3,-0.3,17:36:58,820.8,38.225368,-79.364471,7,CXON,354.6,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,820.8,38.225368,-79.364471
1083,0:13:49,276,F,LAUNCH_PAD,0.8,37.7,92.4,4,-0.1,0.1,0.2,0.4,9.9,-0.3,-0.3,17:36:59,820.7,38.225368,-79.364471,8,CXON,354.6,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,820.7,38.225368,-79.364471
1083,0:13:50,277,F,LAUNCH_PAD,-0.3,37.7,92.4,4,-0.1,0.1,0.2,-0.1,9.8,-0.2,-0.3,17:37:00,820.6,38.225372,-79.364471,8,CXON,354.4,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,820.6,38.225372,-79.364471
1083,0:13:51,278,F,LAUNCH_PAD,0.4,37.8,92.4,4,-0.1,-0.2,0,0.2,9.8,-0.3,-0.3,17:37:01,820.5,38.225372,-79.364471,8,CXON,354.4,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,820.5,38.225372,-79.364471
1083,0:13:52,279,F,LAUNCH_PAD,0.9,37.8,92.4,4,-0.1,0.4,0.1,0.2,9.9,-0.3,-0.4,17:37:02,820.4,38.225372,-79.364471,8,CXON,354.5,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,820.4,38.225372,-79.364471
1083,0:13:53,280,F,LAUNCH_PAD,1,37.8,92.4,4,-0.1,-0.9,0.3,0.1,9.9,-0.3,-0.3,17:37:03,820.4,38.225372,-79.364471,8,CXON,354.4,7.5,FALSE,FALSE,FALSE,FALSE,38.2,-79.4,177.5,2.5,,820.4,38.225372,-79.364471
