TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,CURRENT,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,HEADING,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO,MAX_ALTITUDE,CONTAINER_RELEASED,PAYLOAD_RELEASED,PARAGLIDER_ACTIVE,TARGET_LATITUDE,TARGET_LONGITUDE,CAM_DIRECTION
1,1083,00:08:13,F,LAUNCH_PAD,0.7,32.3,101.4,3.9,0.2,-22.8,-9.6,4.6,-1.1,6.5,5.8,44.4,00:00:00,0.000000,0.000000,0.000000,0,N/A,2.1,FALSE,FALSE,FALSE,0.0,0.0,0.0
2,1083,00:08:14,F,LAUNCH_PAD,0.6,32.3,101.4,3.9,0.2,-8.1,0.2,-3.6,-0.6,7.3,6.5,41.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,2.1,FALSE,FALSE,FALSE,0.0,0.0,0.0
3,1083,00:08:15,F,LAUNCH_PAD,0.8,32.2,101.4,3.9,0.2,-14.9,7.8,-3.8,-1.5,7.0,6.2,41.1,00:00:00,0.000000,0.000000,0.000000,0,N/A,2.1,FALSE,FALSE,FALSE,0.0,0.0,0.0
4,1083,00:08:16,F,LAUNCH_PAD,1.2,32.2,101.4,3.9,0.2,-8.5,-2.8,-0.9,-1.3,7.0,6.6,41.9,00:00:00,0.000000,0.000000,0.000000,0,N/A,2.1,FALSE,FALSE,FALSE,0.0,0.0,0.0
5,1083,00:08:17,F,LAUNCH_PAD,1.1,32.2,101.4,3.9,0.2,0.9,2.0,0.5,-1.0,6.7,6.9,41.6,00:00:00,0.000000,0.000000,0.000000,0,N/A,2.1,FALSE,FALSE,FALSE,0.0,0.0,0.0
6,1083,00:08:18,F,LAUNCH_PAD,0.9,32.2,101.4,3.9,0.2,0.8,-0.6,0.2,-1.1,6.5,6.8,41.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,2.1,FALSE,FALSE,FALSE,0.0,0.0,0.0
7,1083,00:08:19,F,LAUNCH_PAD,0.3,32.2,101.4,3.9,0.2,4.6,-1.9,2.5,-0.9,6.5,6.8,41.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,2.1,FALSE,FALSE,FALSE,0.0,0.0,0.0
8,1083,00:08:20,F,LAUNCH_PAD,0.2,32.2,101.4,3.9,0.2,-0.9,-0.5,0.2,-0.7,6.7,6.9,40.9,00:00:00,0.000000,0.000000,0.000000,0,N/A,2.1,FALSE,FALSE,FALSE,0.0,0.0,0.0
9,1083,00:08:21,F,LAUNCH_PAD,0.8,32.2,101.4,3.9,0.2,-1.3,-0.4,-0.6,-0.6,6.6,6.9,41.1,00:00:00,0.000000,0.000000,0.000000,0,N/A,2.1,FALSE,FALSE,FALSE,0.0,0.0,0.0
10,1083,00:08:22,F,LAUNCH_PAD,1.0,32.2,101.4,3.9,0.2,10.2,-11.0,7.8,0.0,6.1,6.9,44.1,00:00:00,0.000000,0.000000,0.000000,0,N/A,2.1,FALSE,FALSE,FALSE,0.0,0.0,0.0
11,1083,00:08:23,F,LAUNCH_PAD,0.9,32.2,101.4,3.9,0.2,-67.8,38.9,-21.7,-1.5,6.1,8.0,40.4,00:00:00,0.000000,0.000000,0.000000,0,N/A,2.1,FALSE,FALSE,FALSE,0.0,0.0,0.0
12,1083,00:08:24,F,LAUNCH_PAD,0.7,32.2,101.4,3.9,0.2,5.1,22.3,-10.6,-7.8,-0.3,4.8,277.4,00:00:00,0.000000,0.000000,0.000000,0,N/A,2.1,FALSE,FALSE,FALSE,0.0,0.0,0.0
13,1083,00:08:25,F,LAUNCH_PAD,0.6,32.2,101.4,3.9,0.2,13.3,-7.6,13.9,-8.1,1.3,5.1,280.7,00:00:00,0.000000,0.000000,0.000000,0,N/A,2.1,FALSE,FALSE,FALSE,0.0,0.0,0.0
