TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,CURRENT,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,HEADING,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO,MAX_ALTITUDE,CONTAINER_RELEASED,PAYLOAD_RELEASED,PARAGLIDER_ACTIVE,TARGET_LATITUDE,TARGET_LONGITUDE,CAM_DIRECTION
1,1083,00:01:35,F,LAUNCH_PAD,0.5,25.5,101.2,4.0,0.0,7.0,7.1,-1.2,-9.5,-1.9,2.2,356.7,17:03:55,0.000000,0.000000,0.000000,0,DROP!!!,1.5,TRUE,FALSE,FALSE,0.0,0.0,0.0
2,1083,00:01:36,F,LAUNCH_PAD,0.6,25.5,101.2,3.9,0.4,-6.4,-9.4,-0.9,-7.9,-1.4,0.8,356.4,17:03:56,0.000000,0.000000,0.000000,0,DROP!!!,1.5,TRUE,FALSE,FALSE,0.0,0.0,0.0
1,1083,00:01:37,F,LAUNCH_PAD,-0.1,25.5,101.2,4.0,0.0,-3.8,-1.0,1.4,-9.4,-1.5,2.4,356.1,17:03:57,0.000000,0.000000,0.000000,0,DROP!!!,1.5,TRUE,FALSE,FALSE,0.0,0.0,0.0
2,1083,00:01:38,F,LAUNCH_PAD,0.0,25.5,101.2,4.0,0.0,-11.6,-22.1,-3.3,-9.5,-1.8,2.9,357.1,17:03:57,0.000000,0.000000,0.000000,0,RST,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
3,1083,00:01:39,F,LAUNCH_PAD,0.2,25.5,101.2,4.0,0.0,-1.8,2.3,0.8,-9.5,-2.2,1.9,353.9,17:03:59,0.000000,0.000000,0.000000,0,RST,0.2,FALSE,FALSE,FALSE,0.0,0.0,0.0
4,1083,00:01:40,F,LAUNCH_PAD,-0.3,25.5,101.2,4.0,0.0,2.2,0.5,-1.2,-9.4,-2.3,2.0,352.3,17:04:00,0.000000,0.000000,0.000000,0,RST,0.2,FALSE,FALSE,FALSE,0.0,0.0,0.0
5,1083,00:01:41,F,LAUNCH_PAD,0.3,25.5,101.2,4.0,0.0,-5.1,0.1,0.8,-9.6,-2.5,2.3,352.8,17:04:01,0.000000,0.000000,0.000000,0,RST,0.3,FALSE,FALSE,FALSE,0.0,0.0,0.0
6,1083,00:01:42,F,LAUNCH_PAD,0.3,25.5,101.2,4.0,0.0,-2.0,-0.9,1.2,-9.1,-2.4,2.0,352.2,17:04:01,0.000000,0.000000,0.000000,0,MECCONTON,0.3,TRUE,FALSE,FALSE,0.0,0.0,0.0
7,1083,00:01:43,F,LAUNCH_PAD,1.0,25.5,101.2,4.0,0.0,2.2,1.0,-0.2,-9.4,-2.2,1.6,351.2,17:04:04,0.000000,0.000000,0.000000,0,MECCONTON,0.9,TRUE,FALSE,FALSE,0.0,0.0,0.0
8,1083,00:01:44,F,LAUNCH_PAD,0.5,25.5,101.2,3.9,0.2,-0.8,-1.0,-1.1,-9.2,-2.4,1.7,351.3,17:04:05,0.000000,0.000000,0.000000,0,MECCONTON,1.0,TRUE,FALSE,FALSE,0.0,0.0,0.0
9,1083,00:01:46,F,LAUNCH_PAD,0.4,25.5,101.2,4.0,0.1,-2.9,-1.1,-1.3,-9.2,-2.4,1.8,350.7,17:04:06,0.000000,0.000000,0.000000,0,MECCONTOFF,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
10,1083,00:01:47,F,LAUNCH_PAD,0.4,25.5,101.2,3.9,0.4,-3.4,-14.8,-22.2,-8.3,-4.5,2.4,345.8,17:04:08,0.000000,0.000000,0.000000,0,MECCONTOFF,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
11,1083,00:01:48,F,LAUNCH_PAD,0.9,25.4,101.2,3.9,0.4,1.5,-1.2,0.5,-9.4,-1.7,1.2,343.7,17:04:09,0.000000,0.000000,0.000000,0,MECCONTOFF,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
