TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,CURRENT,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,HEADING,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO,MAX_ALTITUDE,CONTAINER_RELEASED,PAYLOAD_RELEASED,PARAGLIDER_ACTIVE,TARGET_LATITUDE,TARGET_LONGITUDE,CAM_DIRECTION
1,1083,00:02:58,F,LAUNCH_PAD,-0.0,23.9,101.2,4.0,0.1,-0.6,-0.8,0.2,-7.1,4.3,5.1,80.2,16:32:37,55.900002,33.385410,-117.495522,13,N/A,2.2,FALSE,FALSE,FALSE,0.0,0.0,0.0
2,1083,00:02:59,F,LAUNCH_PAD,-0.2,23.8,101.2,4.0,0.1,-0.4,-1.5,-0.5,-7.0,4.4,5.2,79.9,16:32:38,56.000000,33.385414,-117.495522,13,N/A,2.2,FALSE,FALSE,FALSE,0.0,0.0,0.0
3,1083,00:03:00,F,LAUNCH_PAD,-0.1,23.8,101.2,4.0,0.1,-0.6,-1.0,-0.3,-7.0,4.3,5.3,80.2,16:32:39,55.900002,33.385414,-117.495522,13,N/A,2.2,FALSE,FALSE,FALSE,0.0,0.0,0.0
4,1083,00:03:01,F,LAUNCH_PAD,0.2,23.8,101.2,4.0,0.1,-2.4,-0.4,1.2,-7.0,4.4,5.3,79.9,16:32:40,55.700001,33.385414,-117.495522,13,N/A,2.2,FALSE,FALSE,FALSE,0.0,0.0,0.0
5,1083,00:03:02,F,LAUNCH_PAD,-0.0,23.8,101.2,4.0,0.1,-0.2,2.4,1.3,-6.9,4.4,5.3,80.4,16:32:41,55.500000,33.385410,-117.495514,13,N/A,2.2,FALSE,FALSE,FALSE,0.0,0.0,0.0
6,1083,00:03:03,F,LAUNCH_PAD,-0.1,23.8,101.2,4.0,0.1,35.4,-0.1,-37.1,-7.1,4.9,4.6,104.7,16:32:42,55.400002,33.385410,-117.495514,13,N/A,2.2,FALSE,FALSE,FALSE,0.0,0.0,0.0
7,1083,00:03:04,F,LAUNCH_PAD,0.0,23.7,101.2,4.0,0.1,18.9,-6.6,-23.0,-7.7,5.3,3.5,150.6,16:32:43,55.500000,33.385410,-117.495514,13,N/A,2.2,FALSE,FALSE,FALSE,0.0,0.0,0.0
8,1083,00:03:05,F,LAUNCH_PAD,-0.1,23.8,101.2,4.0,0.1,5.2,-19.1,-14.7,-8.3,4.5,2.7,170.6,16:32:44,55.299999,33.385410,-117.495514,14,N/A,2.2,FALSE,FALSE,FALSE,0.0,0.0,0.0
9,1083,00:03:06,F,LAUNCH_PAD,0.1,23.8,101.2,4.0,0.1,2.4,2.9,-24.7,-7.7,4.6,4.2,182.2,16:32:45,55.299999,33.385410,-117.495514,14,N/A,2.2,TRUE,FALSE,FALSE,0.0,0.0,0.0
10,1083,00:03:07,F,LAUNCH_PAD,0.2,23.8,101.2,4.0,0.0,-19.2,15.9,46.0,-7.1,4.0,4.6,120.0,16:32:46,55.299999,33.385410,-117.495514,14,N/A,2.2,TRUE,FALSE,FALSE,0.0,0.0,0.0
11,1083,00:03:08,F,LAUNCH_PAD,0.2,23.9,101.2,4.0,0.0,-67.9,43.8,54.3,-6.4,4.8,5.5,93.3,16:32:47,55.299999,33.385410,-117.495514,14,N/A,2.2,TRUE,FALSE,FALSE,0.0,0.0,0.0
12,1083,00:03:09,F,LAUNCH_PAD,0.2,23.9,101.2,4.0,0.0,-9.0,16.2,13.9,-6.5,3.7,5.7,58.1,16:32:47,55.299999,33.385410,-117.495514,14,N/A,2.2,TRUE,FALSE,FALSE,0.0,0.0,0.0
13,1083,00:03:10,F,LAUNCH_PAD,0.2,23.8,101.2,4.0,0.0,4.3,-9.9,12.0,-8.5,1.7,3.7,26.7,16:32:49,55.200001,33.385410,-117.495514,14,N/A,2.2,TRUE,FALSE,FALSE,0.0,0.0,0.0
14,1083,00:03:11,F,LAUNCH_PAD,0.1,23.8,101.2,4.0,0.0,45.0,-20.0,16.6,-7.2,3.4,4.6,38.6,16:32:50,55.299999,33.385410,-117.495514,14,N/A,2.2,TRUE,FALSE,FALSE,0.0,0.0,0.0
15,1083,00:03:12,F,LAUNCH_PAD,0.1,23.7,101.2,4.0,0.1,-12.8,21.7,-7.9,-6.6,4.8,6.3,43.4,16:32:50,55.299999,33.385410,-117.495514,14,N/A,2.2,TRUE,FALSE,FALSE,0.0,0.0,0.0
16,1083,00:03:13,F,LAUNCH_PAD,0.1,23.7,101.2,4.0,0.1,8.8,1.9,3.9,-6.4,4.3,6.0,33.4,16:32:52,55.400002,33.385410,-117.495514,14,N/A,2.2,TRUE,FALSE,FALSE,0.0,0.0,0.0
17,1083,00:03:14,F,LAUNCH_PAD,0.1,23.7,101.2,4.0,0.0,6.1,-13.0,2.1,-5.7,4.8,6.4,43.4,16:32:53,55.400002,33.385414,-117.495514,14,N/A,2.2,TRUE,FALSE,FALSE,0.0,0.0,0.0
18,1083,00:03:15,F,LAUNCH_PAD,0.1,23.7,101.2,4.0,0.0,16.4,3.9,10.4,-6.7,3.7,6.7,45.1,16:32:53,55.400002,33.385414,-117.495514,14,N/A,2.2,TRUE,FALSE,FALSE,0.0,0.0,0.0
19,1083,00:03:16,F,LAUNCH_PAD,0.0,23.6,101.2,4.0,0.0,20.1,-11.6,-45.0,-8.5,0.0,5.1,50.9,16:32:55,55.299999,33.385414,-117.495514,14,N/A,2.2,TRUE,FALSE,FALSE,0.0,0.0,0.0
20,1083,00:03:17,F,LAUNCH_PAD,-0.3,23.7,101.2,4.0,0.0,-1.8,-36.5,0.2,-7.5,-0.7,5.4,41.1,16:32:56,55.599998,33.385414,-117.495514,14,N/A,2.2,TRUE,FALSE,FALSE,0.0,0.0,0.0
21,1083,00:03:18,F,LAUNCH_PAD,-0.3,23.7,101.2,4.0,0.0,3.5,-17.9,-8.6,-4.7,-0.3,8.8,226.2,16:32:56,55.599998,33.385414,-117.495514,14,N/A,2.2,TRUE,FALSE,FALSE,0.0,0.0,0.0
22,1083,00:03:19,F,LAUNCH_PAD,-0.3,23.7,101.2,4.0,0.0,-48.1,5.9,-12.8,-3.2,-4.8,6.6,281.8,16:32:58,55.500000,33.385414,-117.495514,14,N/A,2.2,TRUE,FALSE,FALSE,0.0,0.0,0.0
23,1083,00:03:20,F,LAUNCH_PAD,-0.3,23.7,101.2,4.0,0.0,24.1,-3.8,-4.3,-2.2,2.8,9.4,190.9,16:32:59,55.400002,33.385414,-117.495514,14,N/A,2.2,TRUE,FALSE,FALSE,0.0,0.0,0.0
24,1083,00:03:21,F,LAUNCH_PAD,-0.3,23.7,101.2,4.0,0.0,-5.8,7.9,-22.7,-2.7,1.6,9.3,200.5,16:32:59,55.400002,33.385414,-117.495514,14,N/A,2.2,TRUE,FALSE,FALSE,0.0,0.0,0.0
25,1083,00:03:22,F,LAUNCH_PAD,-0.3,23.8,101.2,4.0,0.0,46.2,-7.8,-3.5,-2.5,0.7,9.0,203.0,16:33:01,55.200001,33.385414,-117.495514,14,N/A,2.2,TRUE,FALSE,FALSE,0.0,0.0,0.0
26,1083,00:03:23,F,LAUNCH_PAD,-0.3,23.8,101.2,4.0,0.0,-12.0,0.7,9.2,-1.7,2.0,9.1,218.5,16:33:01,55.200001,33.385414,-117.495514,14,N/A,2.2,TRUE,FALSE,FALSE,0.0,0.0,0.0
27,1083,00:03:24,F,LAUNCH_PAD,-0.3,23.8,101.2,4.0,0.0,-8.6,9.8,-21.2,-1.3,2.7,8.4,226.8,16:33:03,55.500000,33.385414,-117.495514,14,N/A,2.2,TRUE,FALSE,FALSE,0.0,0.0,0.0
28,1083,00:03:25,F,LAUNCH_PAD,-0.3,23.8,101.2,4.0,0.0,-43.8,-10.1,57.5,-3.5,1.3,8.8,190.8,16:33:04,55.500000,33.385414,-117.495514,14,N/A,2.2,TRUE,FALSE,FALSE,0.0,0.0,0.0
29,1083,00:03:26,F,LAUNCH_PAD,-0.3,23.8,101.2,4.0,0.0,-10.5,-3.8,3.9,-3.8,0.8,9.0,198.9,16:33:04,55.500000,33.385414,-117.495514,14,N/A,2.2,TRUE,FALSE,FALSE,0.0,0.0,0.0
30,1083,00:03:27,F,LAUNCH_PAD,-0.3,23.8,101.2,4.0,0.0,34.4,7.9,19.4,-2.1,2.3,10.0,231.8,16:33:06,55.599998,33.385414,-117.495514,14,N/A,2.2,TRUE,FALSE,FALSE,0.0,0.0,0.0
