TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,CURRENT,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,HEADING,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO,MAX_ALTITUDE,CONTAINER_RELEASED,PAYLOAD_RELEASED,PARAGLIDER_ACTIVE,TARGET_LATITUDE,TARGET_LONGITUDE,CAM_DIRECTION
1,1083,00:00:03,F,LAUNCH_PAD,0.1,24.2,101.2,4.0,0.1,-10.6,-8.2,3.5,-9.1,-0.4,0.6,347.6,16:41:47,57.400002,33.385433,-117.495514,14,N/A,0.1,FALSE,FALSE,FALSE,0.0,0.0,0.0
2,1083,00:00:04,F,LAUNCH_PAD,1.5,24.2,101.2,4.0,0.1,88.4,-86.0,136.4,-8.9,0.3,3.4,353.8,16:41:48,57.400002,33.385429,-117.495514,13,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
3,1083,00:00:05,F,LAUNCH_PAD,0.1,24.2,101.2,4.0,0.1,-258.5,-152.1,59.7,-8.2,4.0,1.3,7.6,16:41:49,5.000000,33.385433,-117.495506,13,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
4,1083,00:00:06,F,LAUNCH_PAD,0.2,24.2,101.2,4.0,0.1,112.7,-134.9,284.0,-8.4,2.2,7.4,349.4,16:41:50,57.400002,33.385429,-117.495514,14,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
5,1083,00:00:07,F,LAUNCH_PAD,0.3,24.2,101.2,4.0,0.1,221.2,129.8,99.8,-9.4,1.3,0.9,339.4,16:41:51,57.400002,33.385429,-117.495514,14,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
6,1083,00:00:08,F,LAUNCH_PAD,-0.1,24.2,101.2,4.0,0.1,-159.6,94.4,-137.8,-9.0,-1.7,-1.5,337.8,16:41:52,57.400002,33.385433,-117.495506,13,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
7,1083,00:00:09,F,LAUNCH_PAD,0.1,24.2,101.2,4.0,0.1,-100.6,-95.9,19.2,-9.9,2.1,4.0,10.9,16:41:53,57.400002,33.385429,-117.495514,13,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
8,1083,00:00:10,F,LAUNCH_PAD,-0.2,24.2,101.2,4.0,0.1,-43.7,-22.5,-58.9,-10.4,-3.3,2.6,7.6,16:41:54,57.400002,33.385429,-117.495514,13,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
9,1083,00:00:11,F,LAUNCH_PAD,-0.7,24.2,101.2,4.0,0.1,-8.1,-19.2,-23.8,-9.7,-0.7,1.2,22.2,16:41:55,57.400002,33.385429,-117.495514,13,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
10,1083,00:00:12,F,LAUNCH_PAD,-0.0,24.3,101.2,4.0,0.1,-7.3,4.2,-102.6,-2.8,3.2,3.8,1.4,16:41:56,57.400002,33.385429,-117.495514,14,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
11,1083,00:00:13,F,LAUNCH_PAD,-0.1,24.3,101.2,4.0,0.1,35.9,60.3,-81.8,-10.7,-1.2,2.5,359.5,16:41:57,57.400002,33.385426,-117.495514,14,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
12,1083,00:00:14,F,LAUNCH_PAD,-0.0,24.3,101.2,4.0,0.1,-60.8,95.0,-137.5,-7.9,-1.9,5.0,7.7,16:41:58,57.400002,33.385426,-117.495514,14,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
13,1083,00:00:15,F,LAUNCH_PAD,0.1,24.3,101.2,4.0,0.1,13.8,-47.4,-126.3,-11.7,1.4,-0.2,7.6,16:41:59,57.400002,33.385426,-117.495514,14,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
14,1083,00:00:16,F,LAUNCH_PAD,-0.8,24.3,101.2,4.0,0.1,-29.8,-59.6,23.3,-7.8,-5.9,5.6,26.1,16:42:00,57.400002,33.385422,-117.495514,14,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
15,1083,00:00:17,F,LAUNCH_PAD,-0.2,24.3,101.2,4.0,0.1,-7.3,-19.4,-5.5,-6.5,-3.0,6.4,254.3,16:42:01,57.400002,33.385422,-117.495514,14,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
16,1083,00:00:18,F,LAUNCH_PAD,-0.3,24.3,101.2,4.0,0.1,7.2,-32.0,-5.2,-3.0,-3.8,8.4,258.7,16:42:02,57.400002,33.385422,-117.495514,13,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
17,1083,00:00:19,F,LAUNCH_PAD,-0.8,24.3,101.2,4.0,0.1,-6.1,0.4,3.9,-2.4,-1.6,9.5,245.4,16:42:03,57.500000,33.385422,-117.495514,13,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
18,1083,00:00:20,F,LAUNCH_PAD,0.4,24.3,101.2,4.0,0.1,3.3,-4.1,-11.6,-2.6,-1.5,9.2,245.8,16:42:04,57.500000,33.385422,-117.495522,13,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
19,1083,00:00:21,F,LAUNCH_PAD,-0.6,24.4,101.2,4.0,0.1,40.5,-10.4,-2.6,-2.8,-0.6,9.7,269.2,16:42:05,57.500000,33.385422,-117.495522,14,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
20,1083,00:00:22,F,LAUNCH_PAD,-0.5,24.4,101.2,4.0,0.1,14.8,-19.8,-6.2,-2.0,-0.1,9.8,264.7,16:42:06,57.500000,33.385422,-117.495522,14,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
21,1083,00:00:23,F,LAUNCH_PAD,-0.8,24.4,101.2,4.0,0.1,11.9,-8.4,11.1,-2.3,0.3,8.7,264.1,16:42:07,57.400002,33.385422,-117.495522,14,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
22,1083,00:00:24,F,LAUNCH_PAD,-0.5,24.4,101.2,4.0,0.0,-10.3,-25.8,0.6,-2.4,0.3,10.1,265.9,16:42:08,57.400002,33.385422,-117.495522,14,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
23,1083,00:00:25,F,LAUNCH_PAD,-0.6,24.4,101.2,4.0,0.1,11.0,-32.4,3.0,0.2,-0.8,8.8,294.1,16:42:09,57.500000,33.385426,-117.495522,14,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
24,1083,00:00:26,F,LAUNCH_PAD,-0.7,24.5,101.2,4.0,0.1,-41.4,16.8,40.2,-1.6,1.0,10.2,286.1,16:42:10,57.500000,33.385429,-117.495522,13,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
25,1083,00:00:27,F,LAUNCH_PAD,-0.2,24.5,101.2,4.0,0.1,-7.1,-16.6,4.8,-0.0,-1.5,9.9,255.3,16:42:11,57.500000,33.385433,-117.495522,14,N/A,1.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
