PACKET_COUNT,TEAM_ID,MISSION_TIME,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,CURRENT,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,HEADING,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO,MAX_ALTITUDE,CONTAINER_RELEASED,PAYLOAD_RELEASED,PARAGLIDER_ACTIVE,TARGET_LATITUDE,TARGET_LONGITUDE,CAM_DIRECTION
11,00:00:11,11,F,LAUNCH_PAD,2.0,27.5,100.9,4.0,0.4,-0.6,8.6,-5.4,-9.2,-0.9,-1.5,354.9,23:59:59,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
12,00:00:12,12,F,LAUNCH_PAD,0.3,27.6,100.9,4.0,0.3,6.3,3.8,8.1,-9.4,-1.3,-1.0,355.7,00:00:00,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
13,00:00:13,13,F,LAUNCH_PAD,-0.3,27.6,100.9,4.0,0.4,-1.9,1.9,3.3,-9.3,-1.2,-1.1,355.4,00:00:01,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
14,00:00:14,14,F,LAUNCH_PAD,0.4,27.6,100.9,4.0,0.4,-7.9,2.8,4.1,-9.8,-1.1,-1.3,355.1,00:00:02,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
15,00:00:15,15,F,LAUNCH_PAD,0.4,27.6,100.9,4.1,0.2,17.6,-6.8,7.8,-8.7,-1.4,-2.5,3.2,00:00:03,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
16,00:00:16,16,F,LAUNCH_PAD,0.3,27.5,100.9,4.0,0.3,-8.2,-1.8,0.3,-9.4,-0.6,-1.2,2.9,00:00:04,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
17,00:00:17,17,F,LAUNCH_PAD,-0.1,27.5,100.9,4.0,0.2,-8.7,9.1,6.3,-9.8,-0.4,-1.5,354.4,00:00:05,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
18,00:00:18,18,F,LAUNCH_PAD,-1.3,27.6,100.9,4.0,0.3,-38.1,-13.2,-6.2,-9.7,0.1,-1.5,314.8,00:00:06,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
19,00:00:19,19,F,LAUNCH_PAD,-0.1,27.6,100.9,4.1,0.2,15.9,-10.2,-7.2,-9.7,-0.4,-0.4,342.6,00:00:07,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
20,00:00:20,20,F,LAUNCH_PAD,0.0,27.6,100.9,4.0,0.2,-3.4,-2.4,-2.4,-9.6,-0.6,-0.1,343.8,00:00:08,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
21,00:00:21,21,F,LAUNCH_PAD,-0.2,27.7,100.9,4.0,0.2,-1.1,5.0,0.4,-9.5,-1.1,0.1,342.9,00:00:09,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
22,00:00:22,22,F,LAUNCH_PAD,0.1,27.7,100.9,4.0,0.2,-2.3,-3.3,-2.1,-9.2,-0.8,-0.1,342.2,00:00:10,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
23,00:00:23,23,F,LAUNCH_PAD,-0.5,27.7,100.9,4.0,0.2,-0.9,1.2,3.3,-9.5,-0.8,0.1,341.7,00:00:11,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
24,00:00:24,24,F,LAUNCH_PAD,-0.8,27.7,100.9,4.0,0.3,-5.4,2.6,-2.0,-9.3,-1.0,0.2,341.6,00:00:12,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
25,00:00:25,25,F,LAUNCH_PAD,0.5,27.7,100.9,4.0,0.2,-4.0,5.4,0.9,-9.2,-0.8,0.4,341.8,00:00:13,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
26,00:00:26,26,F,LAUNCH_PAD,-0.4,27.8,100.9,4.1,0.2,-0.1,-0.6,2.4,-9.5,-1.1,-0.0,342.9,00:00:15,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
27,00:00:27,27,F,LAUNCH_PAD,1.9,27.8,100.9,4.1,0.4,-0.8,4.5,1.9,-9.6,-0.9,-0.0,343.3,00:00:16,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
28,00:00:28,28,F,LAUNCH_PAD,0.4,27.8,100.9,4.0,0.2,2.8,1.3,-3.9,-9.2,-0.9,-0.4,340.9,00:00:17,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
29,00:00:29,29,F,LAUNCH_PAD,-0.0,27.9,100.9,4.1,0.4,-3.8,3.1,-2.5,-9.4,-0.9,-0.6,341.4,00:00:18,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
30,00:00:30,30,F,LAUNCH_PAD,0.4,27.9,100.9,4.0,0.2,-0.9,-3.1,0.1,-9.4,-0.8,-0.5,340.2,00:00:19,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
31,00:00:31,31,F,LAUNCH_PAD,0.3,27.9,100.9,4.0,0.3,1.2,-4.0,-4.2,-9.4,-0.7,-0.8,339.8,00:00:20,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
32,00:00:32,32,F,LAUNCH_PAD,0.2,27.9,100.9,4.0,0.2,35.9,7.2,-6.8,-9.6,-1.2,-0.4,339.0,00:00:21,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
33,00:00:33,33,F,LAUNCH_PAD,0.1,27.9,100.9,4.1,0.2,-4.0,8.6,0.1,-10.1,-0.6,-1.1,339.2,00:00:22,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
34,00:00:34,34,F,LAUNCH_PAD,0.3,27.9,100.9,4.0,0.3,6.8,11.4,-1.6,-10.5,-0.2,-0.8,337.9,00:00:23,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
35,00:00:35,35,F,LAUNCH_PAD,0.0,27.9,100.9,4.0,0.4,36.6,1.4,-11.2,-9.8,-0.1,-0.3,337.9,00:00:24,0.000000,0.000000,0.000000,0,N/A,2.5,FALSE,FALSE,FALSE,-1.0,0.0,0.0
36,00:00:36,36,F,LAUNCH_PAD,1.7,27.9,100.9,4.0,0.3,6.4,-3.8,0.1,-9.3,-0.2,-0.9,338.6,00:00:25,0.000000,0.000000,0.000000,0,N/A,2.6,FALSE,FALSE,FALSE,-1.0,0.0,0.0
37,00:00:37,37,F,LAUNCH_PAD,0.2,28.0,100.9,4.1,0.2,-9.2,-0.4,-0.2,-9.3,-0.5,-0.1,340.6,00:00:26,0.000000,0.000000,0.000000,0,N/A,2.6,FALSE,FALSE,FALSE,-1.0,0.0,0.0
38,00:00:38,38,F,LAUNCH_PAD,0.0,28.0,100.9,4.0,0.3,13.5,16.1,19.0,-9.2,-0.7,-0.7,342.1,00:00:27,0.000000,0.000000,0.000000,0,N/A,2.6,FALSE,FALSE,FALSE,-1.0,0.0,0.0
39,00:00:39,39,F,LAUNCH_PAD,0.1,28.0,100.9,4.0,0.2,3.0,7.6,-10.8,-10.2,-0.2,0.2,357.2,00:00:28,0.000000,0.000000,0.000000,0,N/A,2.6,FALSE,FALSE,FALSE,-1.0,0.0,0.0
40,00:00:40,40,F,LAUNCH_PAD,0.4,28.0,100.9,4.0,0.3,-5.3,-4.2,0.2,-9.7,-0.6,0.1,357.8,00:00:29,0.000000,0.000000,0.000000,0,N/A,2.6,FALSE,FALSE,FALSE,-1.0,0.0,0.0
41,00:00:41,41,F,LAUNCH_PAD,0.1,28.0,100.9,4.1,0.3,-14.6,11.4,-14.1,-8.7,-1.4,-0.0,5.5,00:00:30,0.000000,0.000000,0.000000,0,N/A,2.6,FALSE,FALSE,FALSE,-1.0,0.0,0.0
42,00:00:42,42,F,LAUNCH_PAD,0.2,28.1,100.9,4.0,0.2,-30.0,-3.4,22.8,-10.0,-0.9,0.3,286.1,00:00:31,0.000000,0.000000,0.000000,0,N/A,2.6,FALSE,FALSE,FALSE,-1.0,0.0,0.0
43,00:00:43,43,F,LAUNCH_PAD,-0.1,28.1,100.9,4.0,0.2,31.5,-14.4,29.6,-9.2,-0.1,-1.6,338.3,00:00:32,0.000000,0.000000,0.000000,0,N/A,2.6,FALSE,FALSE,FALSE,-1.0,0.0,0.0
44,00:00:44,44,F,LAUNCH_PAD,0.5,28.1,100.9,4.0,0.2,-12.3,2.0,-3.6,-9.4,0.6,0.0,347.1,00:00:33,0.000000,0.000000,0.000000,0,N/A,2.6,FALSE,FALSE,FALSE,-1.0,0.0,0.0
45,00:00:45,45,F,LAUNCH_PAD,-0.1,28.1,100.9,4.0,0.2,3.1,-3.1,-1.4,-9.6,0.4,-0.6,345.7,00:00:34,0.000000,0.000000,0.000000,0,N/A,2.6,FALSE,FALSE,FALSE,-1.0,0.0,0.0
46,00:00:46,46,F,LAUNCH_PAD,0.2,28.1,100.9,4.0,0.3,-15.3,14.5,-8.5,-7.0,-0.1,-0.5,342.4,00:00:35,0.000000,0.000000,0.000000,0,DROP!!!,2.6,FALSE,FALSE,FALSE,-1.0,0.0,0.0
47,00:00:47,47,F,LAUNCH_PAD,-0.4,28.2,100.9,4.1,0.2,12.8,8.1,-1.6,-8.0,-0.2,-1.6,346.8,00:00:36,0.000000,0.000000,0.000000,0,DROP!!!,2.6,FALSE,FALSE,FALSE,-1.0,0.0,0.0
48,00:00:48,48,F,LAUNCH_PAD,-1.0,28.2,100.9,4.0,0.2,8.1,-5.6,-27.4,-11.9,0.6,0.8,340.4,00:00:37,0.000000,0.000000,0.000000,0,DROP!!!,2.6,TRUE,FALSE,TRUE,-1.0,0.0,0.0
49,00:00:49,49,F,LAUNCH_PAD,-0.8,28.2,100.9,4.0,0.2,-7.1,1.6,4.4,-9.0,0.5,-0.2,343.9,00:00:38,0.000000,0.000000,0.000000,0,DROP!!!,2.6,TRUE,FALSE,TRUE,-1.0,0.0,0.0
50,00:00:50,50,F,LAUNCH_PAD,-0.0,28.2,100.9,4.0,0.1,-13.0,-4.0,-23.1,-9.4,-1.6,-1.6,336.9,00:00:39,0.000000,0.000000,0.000000,0,DROP!!!,2.6,TRUE,FALSE,TRUE,-1.0,0.0,0.0
51,00:00:51,51,F,LAUNCH_PAD,-0.1,28.2,100.9,4.0,0.4,-29.8,2.9,7.2,-9.9,-0.9,-0.4,324.9,18:55:02,0.000000,0.000000,0.000000,0,DROP!!!,2.6,TRUE,FALSE,TRUE,-1.0,0.0,0.0
52,00:00:52,52,F,LAUNCH_PAD,-0.3,28.2,100.9,4.1,0.4,8.2,-8.7,13.7,-9.5,-0.4,-0.8,281.5,18:55:03,0.000000,0.000000,0.000000,0,DROP!!!,2.6,TRUE,FALSE,TRUE,-1.0,0.0,0.0
53,00:00:53,53,F,LAUNCH_PAD,0.2,28.2,100.9,4.1,0.1,-11.1,-1.5,-0.7,-9.4,0.1,-0.3,298.4,18:55:04,0.000000,0.000000,0.000000,0,DROP!!!,2.6,TRUE,FALSE,TRUE,-1.0,0.0,0.0
54,00:00:54,54,F,LAUNCH_PAD,-0.2,28.3,100.9,4.1,0.2,-0.5,-0.4,-2.0,-9.5,-0.1,-0.3,292.9,18:55:05,0.000000,0.000000,0.000000,0,DROP!!!,2.6,TRUE,FALSE,TRUE,-1.0,0.0,0.0
55,00:00:55,55,F,LAUNCH_PAD,-0.1,28.3,100.9,4.0,0.3,1.9,1.1,-1.2,-9.4,-0.2,-0.5,293.0,18:55:06,0.000000,0.000000,0.000000,0,DROP!!!,2.6,TRUE,FALSE,TRUE,-1.0,0.0,0.0
56,00:00:56,56,F,LAUNCH_PAD,-0.1,28.3,100.9,4.1,0.3,0.8,0.1,-2.8,-9.6,-0.2,-0.5,292.8,18:55:07,0.000000,0.000000,0.000000,0,DROP!!!,2.6,TRUE,FALSE,TRUE,-1.0,0.0,0.0
57,00:00:57,57,F,LAUNCH_PAD,-0.2,28.3,100.9,4.1,0.1,-1.7,-0.3,0.9,-9.6,-0.2,-0.6,293.1,18:55:07,0.000000,0.000000,0.000000,0,MECCONTOFF,2.6,FALSE,FALSE,TRUE,-1.0,0.0,0.0
58,00:00:58,58,F,LAUNCH_PAD,0.4,28.3,100.9,4.0,0.3,-8.4,3.2,-6.8,-9.1,-0.1,-1.1,294.9,18:55:10,0.000000,0.000000,0.000000,0,MECCONTOFF,2.6,FALSE,FALSE,TRUE,-1.0,0.0,0.0
59,00:00:59,59,F,LAUNCH_PAD,0.2,28.4,100.9,4.0,0.4,31.8,-7.8,-21.9,-11.0,0.8,-0.7,309.6,18:55:11,0.000000,0.000000,0.000000,0,MECCONTOFF,2.6,FALSE,FALSE,TRUE,-1.0,0.0,0.0
60,00:01:00,60,F,LAUNCH_PAD,-0.1,28.4,100.9,4.0,0.4,0.9,-2.4,-0.5,-9.9,-2.3,-0.2,324.1,18:55:12,0.000000,0.000000,0.000000,0,MECCONTOFF,2.6,FALSE,FALSE,TRUE,-1.0,0.0,0.0
