TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,CURRENT,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,HEADING,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO,MAX_ALTITUDE,CONTAINER_RELEASED,PAYLOAD_RELEASED,PARAGLIDER_ACTIVE,TARGET_LATITUDE,TARGET_LONGITUDE,CAM_DIRECTION
1,1083,00:00:01,F,LAUNCH_PAD,0.5,23.4,101.2,4.0,0.1,-25.1,3.6,-9.5,-9.2,-1.5,-1.4,294.9,16:41:00,57.700001,33.385441,-117.495560,13,N/A,0.8,FALSE,FALSE,FALSE,0.0,0.0,0.0
2,1083,00:00:02,F,LAUNCH_PAD,0.5,23.4,101.2,4.0,0.1,-1.9,-6.5,10.9,-7.9,-3.5,-3.8,257.8,16:41:01,57.599998,33.385433,-117.495544,13,N/A,0.8,FALSE,FALSE,FALSE,0.0,0.0,0.0
3,1083,00:00:03,F,LAUNCH_PAD,0.4,23.4,101.2,4.0,0.1,22.8,4.2,2.9,-8.6,-3.6,-1.0,284.9,16:41:02,57.700001,33.385422,-117.495544,12,N/A,0.8,FALSE,FALSE,FALSE,0.0,0.0,0.0
4,1083,00:00:04,F,LAUNCH_PAD,0.3,23.4,101.2,4.0,0.1,-10.6,25.1,-12.1,-7.7,0.4,2.1,321.4,16:41:03,57.599998,33.385414,-117.495537,14,N/A,0.8,FALSE,FALSE,FALSE,0.0,0.0,0.0
5,1083,00:00:05,F,LAUNCH_PAD,0.5,23.4,101.2,4.0,0.1,-29.4,-0.5,-22.1,-9.8,-0.9,1.2,311.3,16:41:04,57.700001,33.385422,-117.495544,13,N/A,0.8,FALSE,FALSE,FALSE,0.0,0.0,0.0
6,1083,00:00:06,F,LAUNCH_PAD,0.5,23.5,101.2,4.0,0.1,48.9,-5.8,17.4,-9.6,-0.6,-1.4,325.5,16:41:06,57.700001,33.385426,-117.495537,13,N/A,0.8,FALSE,FALSE,FALSE,0.0,0.0,0.0
7,1083,00:00:07,F,LAUNCH_PAD,0.2,23.5,101.2,4.0,0.1,-5.2,-3.7,-13.9,-10.1,-0.1,1.2,326.4,16:41:07,57.700001,33.385426,-117.495537,11,N/A,0.8,FALSE,FALSE,FALSE,0.0,0.0,0.0
8,1083,00:00:08,F,LAUNCH_PAD,0.9,23.5,101.2,4.0,0.1,-18.0,-7.6,4.8,-10.9,-0.3,1.5,327.3,16:41:08,57.700001,33.385426,-117.495529,12,N/A,0.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
9,1083,00:00:09,F,LAUNCH_PAD,0.8,23.5,101.2,4.0,0.1,28.2,11.5,25.3,-10.0,-0.9,0.8,335.4,16:41:09,57.599998,33.385426,-117.495529,12,DROP!!!,0.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
10,1083,00:00:10,F,LAUNCH_PAD,0.9,23.6,101.2,4.0,0.1,-8.2,-23.9,-5.8,-10.0,0.2,-0.2,322.0,16:41:10,57.599998,33.385426,-117.495529,11,DROP!!!,0.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
11,1083,00:00:11,F,LAUNCH_PAD,0.1,23.6,101.2,4.0,0.1,8.9,-6.6,19.6,-9.4,0.3,-0.4,324.9,16:41:11,57.599998,33.385426,-117.495529,12,DROP!!!,0.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
12,1083,00:00:12,F,LAUNCH_PAD,0.7,23.6,101.2,4.0,0.1,-0.0,-6.7,1.5,-9.3,0.5,-0.3,322.3,16:41:12,57.599998,33.385429,-117.495529,12,DROP!!!,0.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
