TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,CURRENT,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,HEADING,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO,MAX_ALTITUDE,CONTAINER_RELEASED,PAYLOAD_RELEASED,PARAGLIDER_ACTIVE,TARGET_LATITUDE,TARGET_LONGITUDE,CAM_DIRECTION
1,1083,00:00:01,F,LAUNCH_PAD,-0.4,23.5,101.2,4.0,0.0,0.4,-1.6,2.5,-9.2,1.0,-0.2,7.5,23:59:48,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
2,1083,00:00:02,F,LAUNCH_PAD,-0.5,23.5,101.2,4.0,0.1,1.3,-1.8,0.2,-9.3,0.8,-0.2,9.4,23:59:49,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
3,1083,00:00:03,F,LAUNCH_PAD,0.1,23.5,101.1,4.0,0.1,-0.9,-2.2,-0.2,-9.5,0.7,0.3,8.8,23:59:50,0.000000,0.000000,0.000000,0,N/A,0.1,FALSE,FALSE,FALSE,0.0,0.0,0.0
4,1083,00:00:04,F,LAUNCH_PAD,-0.5,23.6,101.2,4.0,0.1,-0.4,0.1,-1.0,-9.4,0.4,0.2,8.7,23:59:51,0.000000,0.000000,0.000000,0,N/A,0.1,FALSE,FALSE,FALSE,0.0,0.0,0.0
5,1083,00:00:05,F,LAUNCH_PAD,-1.1,23.6,101.2,4.0,0.0,-2.2,1.6,0.7,-9.4,0.4,0.2,8.2,23:59:52,0.000000,0.000000,0.000000,0,DROP!!!,0.1,FALSE,FALSE,FALSE,0.0,0.0,0.0
6,1083,00:00:06,F,LAUNCH_PAD,-0.6,23.6,101.2,4.0,0.1,-1.4,-1.0,0.8,-9.5,0.4,0.1,7.2,23:59:53,0.000000,0.000000,0.000000,0,DROP!!!,0.1,FALSE,FALSE,FALSE,0.0,0.0,0.0
7,1083,00:00:07,F,LAUNCH_PAD,-0.1,23.6,101.2,4.0,0.1,1.3,-1.9,-0.1,-9.3,0.5,0.1,7.1,23:59:55,0.000000,0.000000,0.000000,0,DROP!!!,0.1,FALSE,FALSE,FALSE,0.0,0.0,0.0
8,1083,00:00:08,F,LAUNCH_PAD,-0.6,23.6,101.2,4.0,0.1,26.6,-30.6,-15.9,0.1,-0.1,0.6,9.7,23:59:56,0.000000,0.000000,0.000000,0,DROP!!!,0.1,TRUE,FALSE,FALSE,0.0,0.0,0.0
9,1083,00:00:09,F,LAUNCH_PAD,-1.6,23.6,101.2,4.0,0.1,8.6,-10.2,-12.5,-12.3,-1.2,2.2,30.8,17:01:56,0.000000,0.000000,0.000000,0,DROP!!!,0.1,TRUE,FALSE,FALSE,0.0,0.0,0.0
10,1083,00:00:10,F,LAUNCH_PAD,-1.5,23.7,101.2,4.0,0.1,-15.0,39.2,6.8,-9.6,0.8,2.3,31.6,17:01:57,0.000000,0.000000,0.000000,0,DROP!!!,0.1,TRUE,FALSE,FALSE,0.0,0.0,0.0
11,1083,00:00:11,F,LAUNCH_PAD,-0.9,23.7,101.2,4.0,0.0,-16.8,12.6,-4.2,-9.2,1.2,1.8,33.2,17:01:58,0.000000,0.000000,0.000000,0,DROP!!!,0.1,TRUE,FALSE,FALSE,0.0,0.0,0.0
12,1083,00:00:12,F,LAUNCH_PAD,-1.4,23.7,101.2,4.0,0.0,52.1,0.4,-8.1,-8.4,-1.7,-0.3,13.4,17:01:59,0.000000,0.000000,0.000000,0,DROP!!!,0.1,TRUE,FALSE,FALSE,0.0,0.0,0.0
13,1083,00:00:13,F,LAUNCH_PAD,-1.0,23.7,101.2,4.0,0.0,-68.5,27.2,-7.9,-9.6,-2.2,0.3,5.1,17:02:00,0.000000,0.000000,0.000000,0,DROP!!!,0.1,TRUE,FALSE,FALSE,0.0,0.0,0.0
14,1083,00:00:14,F,LAUNCH_PAD,-0.7,23.7,101.2,4.0,0.1,12.2,-2.3,6.6,-8.9,-2.0,2.3,12.9,17:02:01,0.000000,0.000000,0.000000,0,DROP!!!,0.1,TRUE,FALSE,FALSE,0.0,0.0,0.0
