PACKET_COUNT,TEAM_ID,MISSION_TIME,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,CURRENT,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,HEADING,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO,MAX_ALTITUDE,CONTAINER_RELEASED,PAYLOAD_RELEASED,PARAGLIDER_ACTIVE,TARGET_LATITUDE,TARGET_LONGITUDE,CAM_DIRECTION
29,00:01:28,88,F,LAUNCH_PAD,36.7,26.6,100.9,4.1,0.1,-12.6,0.2,-3.6,9.4,-0.1,-0.2,248.7,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,FALSE,FALSE,FALSE,0.0,0.0,0.0
30,00:01:29,89,F,LAUNCH_PAD,36.4,26.6,100.9,4.1,0.1,-22.4,-22.4,-18.8,9.9,-1.3,-0.6,270.4,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,FALSE,FALSE,FALSE,0.0,0.0,0.0
31,00:01:30,90,F,LAUNCH_PAD,36.2,26.6,100.9,4.1,0.1,-47.7,2.2,12.5,9.0,-0.1,-1.0,283.9,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,FALSE,FALSE,FALSE,0.0,0.0,0.0
32,00:01:31,91,F,LAUNCH_PAD,36.6,26.6,100.9,4.1,0.1,12.6,-0.5,-4.8,7.8,-0.5,-2.8,288.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,FALSE,FALSE,FALSE,0.0,0.0,0.0
33,00:01:32,92,F,LAUNCH_PAD,36.8,26.7,100.9,4.1,0.1,3.6,-5.2,0.6,9.9,0.1,-2.0,290.4,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,FALSE,FALSE,FALSE,0.0,0.0,0.0
34,00:01:33,93,F,PROBE_RELEASE,36.3,26.7,100.9,4.1,0.1,-7.1,-22.8,-9.9,13.6,0.2,-2.3,302.6,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,FALSE,TRUE,0.0,0.0,0.0
35,00:01:34,94,F,PAYLOAD_RELEASE,36.2,26.7,100.9,4.1,0.1,25.6,11.5,18.3,8.9,1.1,-2.1,300.6,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,TRUE,0.0,0.0,0.0
36,00:01:35,95,F,LANDED,36.2,26.7,100.9,4.1,0.1,-0.2,-12.9,-5.8,7.9,2.3,-6.6,308.6,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
37,00:01:36,96,F,LANDED,36.5,26.8,100.9,4.1,0.1,11.8,-20.6,1.4,8.0,1.5,-6.7,323.1,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
38,00:01:37,97,F,LANDED,36.7,26.8,100.9,4.1,0.1,10.2,-1.6,3.1,7.5,1.3,-6.7,320.9,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
39,00:01:38,98,F,LANDED,36.0,26.8,100.9,4.1,0.0,-3.6,-1.1,3.8,7.6,1.0,-6.1,321.6,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
40,00:01:39,99,F,LANDED,36.6,26.8,100.9,4.1,0.1,2.0,-0.9,0.0,7.6,0.9,-6.2,321.0,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
41,00:01:40,100,F,LANDED,36.4,26.9,100.9,4.1,0.1,3.0,-0.2,1.7,7.6,0.9,-6.1,320.7,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
42,00:01:41,101,F,LANDED,36.6,26.9,100.9,4.1,0.1,2.9,-0.8,-3.0,7.5,0.8,-6.1,320.1,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
43,00:01:42,102,F,LANDED,36.2,26.8,100.9,4.1,0.1,0.2,-0.6,0.1,7.6,0.6,-6.1,319.9,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
44,00:01:43,103,F,LANDED,36.5,26.8,100.9,4.1,0.1,-1.4,10.4,18.2,7.7,0.6,-5.7,325.2,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
45,00:01:44,104,F,LANDED,36.4,26.8,100.9,4.1,0.1,-13.7,27.1,48.4,8.8,2.0,-0.4,333.9,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
46,00:01:45,105,F,LANDED,36.8,26.8,100.9,4.2,0.1,-0.1,-0.1,-0.2,9.6,0.3,-0.4,44.6,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
47,00:01:46,106,F,LANDED,36.1,26.8,100.9,4.1,0.1,-0.0,-0.0,-0.2,9.6,0.1,-0.3,45.0,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
48,00:01:47,107,F,LANDED,37.0,26.8,100.9,4.1,0.1,-0.1,-0.1,0.4,9.8,0.0,-0.3,47.4,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
49,00:01:48,108,F,LANDED,36.1,26.7,100.9,4.1,0.1,-0.1,-0.1,0.2,9.8,0.0,-0.4,47.4,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
50,00:01:49,109,F,LANDED,36.5,26.7,100.9,4.1,0.1,-0.1,0.1,-0.2,9.8,0.3,-0.2,47.4,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
51,00:01:50,110,F,LANDED,36.8,26.6,100.9,4.1,0.1,-0.0,0.2,-0.2,9.8,0.1,-0.0,47.4,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
52,00:01:51,111,F,LANDED,36.8,26.6,100.9,4.1,0.1,-0.2,1.4,-2.1,9.8,0.3,0.1,47.9,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
53,00:01:52,112,F,LANDED,36.8,26.5,100.9,4.1,0.1,-0.1,-0.2,0.4,9.8,0.0,-0.2,47.9,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
54,00:01:53,113,F,LANDED,36.9,26.4,100.9,4.1,0.0,0.2,-0.4,0.2,9.8,0.1,-0.5,48.0,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
55,00:01:54,114,F,LANDED,37.0,26.3,100.9,4.1,0.1,-5.2,-0.6,1.2,9.6,0.4,0.3,48.9,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
56,00:01:55,115,F,LANDED,36.2,26.3,100.9,4.2,0.0,0.1,-0.2,0.5,9.8,-0.2,-0.2,48.9,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
57,00:01:56,116,F,LANDED,37.2,26.3,100.9,4.1,0.1,0.2,0.2,-0.2,9.8,0.2,-0.9,48.9,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
58,00:01:57,117,F,LANDED,37.1,26.3,100.9,4.1,0.1,-0.0,-0.1,-0.1,9.7,0.0,-0.2,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
59,00:01:58,118,F,LANDED,36.7,26.3,100.9,4.1,0.1,-0.2,-0.2,-0.1,9.7,-0.0,-0.4,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
60,00:01:59,119,F,LANDED,36.2,26.3,100.9,4.1,0.1,-0.8,1.1,-0.4,9.7,0.1,0.4,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
61,00:02:00,120,F,LANDED,36.4,26.3,100.9,4.1,0.1,-0.1,-0.0,-0.3,9.8,0.2,-0.2,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
62,00:02:01,121,F,LANDED,37.2,26.3,100.9,4.1,0.1,-0.1,-0.1,-0.2,9.8,-0.1,-0.4,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
63,00:02:02,122,F,LANDED,37.2,26.4,100.9,4.1,0.1,0.1,-0.1,0.0,9.8,-0.0,-0.2,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
64,00:02:03,123,F,LANDED,37.0,26.4,100.9,4.1,0.1,-0.1,-0.1,-0.4,9.8,0.1,-0.2,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
65,00:02:04,124,F,LANDED,36.3,26.4,100.9,4.1,0.1,-0.2,0.4,-0.4,9.8,0.1,-0.3,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
66,00:02:05,125,F,LANDED,36.8,26.4,100.9,4.1,0.1,0.2,0.1,0.1,9.8,0.1,-0.4,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
67,00:02:06,126,F,LANDED,36.5,26.5,100.9,4.1,0.1,-0.1,-0.0,-0.2,9.8,0.0,-0.3,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
68,00:02:07,127,F,LANDED,36.3,26.5,100.9,4.1,0.1,0.1,0.1,-0.2,9.8,0.1,-0.1,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
69,00:02:08,128,F,LANDED,36.5,26.5,100.9,4.1,0.1,-0.0,0.1,-0.2,9.8,0.1,-0.2,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
70,00:02:09,129,F,LANDED,36.9,26.5,100.9,4.1,0.0,0.1,0.2,-0.1,9.7,-0.0,-0.2,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
71,00:02:10,130,F,LANDED,37.0,26.5,100.9,4.2,0.1,-0.1,0.2,-0.2,9.7,0.1,-0.2,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
72,00:02:11,131,F,LANDED,36.6,26.5,100.9,4.1,0.1,-0.0,0.1,0.2,9.8,-0.0,-0.2,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
73,00:02:12,132,F,LANDED,36.6,26.6,100.9,4.1,0.1,0.1,-0.1,-0.4,9.8,0.1,-0.2,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
74,00:02:13,133,F,LANDED,35.8,26.6,100.9,4.1,0.1,-0.1,0.2,0.1,9.7,0.3,-0.3,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
75,00:02:14,134,F,LANDED,36.5,26.6,100.9,4.1,0.1,-0.1,0.1,-0.2,9.8,0.1,-0.2,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
76,00:02:15,135,F,LANDED,36.5,26.6,100.9,4.1,0.1,0.1,0.2,0.5,9.8,-0.1,-0.1,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
77,00:02:16,136,F,LANDED,37.0,26.6,100.9,4.1,0.1,-0.1,0.8,-1.4,9.7,0.3,0.5,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
78,00:02:17,137,F,LANDED,36.7,26.7,100.9,4.1,0.1,0.1,-0.2,0.1,9.8,0.1,-0.3,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
79,00:02:18,138,F,LANDED,37.1,26.7,100.9,4.1,0.1,-0.0,0.1,0.1,9.8,-0.1,-0.3,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
80,00:02:19,139,F,LANDED,36.4,26.7,100.9,4.1,0.1,-0.1,-0.0,-0.1,9.8,0.1,-0.2,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
81,00:02:20,140,F,LANDED,36.5,26.7,100.9,4.1,0.1,0.1,0.1,-0.1,9.8,-0.0,-0.2,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
82,00:02:21,141,F,LANDED,36.7,26.7,100.9,4.1,0.1,0.2,-0.3,1.1,9.8,-0.2,-0.2,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
83,00:02:22,142,F,LANDED,36.5,26.7,100.9,4.1,0.1,-0.1,0.2,-0.1,9.7,0.2,-0.3,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
84,00:02:23,143,F,LANDED,36.1,26.8,100.9,4.1,0.1,-0.0,0.4,0.1,9.9,-0.2,-0.2,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
85,00:02:24,144,F,LANDED,36.5,26.8,100.9,4.1,0.1,-0.1,-0.0,0.3,9.8,0.1,-0.3,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
86,00:02:25,145,F,LANDED,36.2,26.8,100.9,4.1,0.1,-0.1,-0.1,0.2,9.8,0.1,-0.4,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
87,00:02:26,146,F,LANDED,36.3,26.8,100.9,4.1,0.1,-0.0,0.1,0.6,9.8,-0.0,-0.3,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
88,00:02:27,147,F,LANDED,36.4,26.8,100.9,4.1,0.1,-0.1,-0.1,0.0,9.8,0.0,-0.3,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
89,00:02:28,148,F,LANDED,36.6,26.8,100.9,4.1,0.1,0.2,-0.1,-0.1,9.8,0.1,-0.3,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
90,00:02:29,149,F,LANDED,37.2,26.8,100.9,4.1,0.1,-0.0,-0.1,0.2,9.9,-0.0,-0.2,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
91,00:02:30,150,F,LANDED,36.7,26.8,100.9,4.1,0.1,-0.1,-0.1,0.1,9.8,-0.1,-0.3,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
92,00:02:31,151,F,LANDED,36.1,26.8,100.9,4.1,0.1,-0.0,0.1,-0.2,9.8,0.2,-0.3,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
93,00:02:32,152,F,LANDED,36.4,26.8,100.9,4.1,0.1,0.1,0.2,0.1,9.8,0.0,-0.2,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
94,00:02:33,153,F,LANDED,36.8,26.8,100.9,4.1,0.1,-0.0,0.1,0.0,9.8,0.1,-0.3,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
95,00:02:34,154,F,LANDED,36.4,26.9,100.9,4.1,0.1,-0.0,0.1,-0.1,9.8,0.1,-0.1,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
96,00:02:35,155,F,LANDED,37.4,26.9,100.9,4.1,0.1,-0.1,0.1,-0.1,9.8,0.1,-0.2,48.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
97,00:02:36,156,F,LANDED,36.5,26.9,100.9,4.1,0.1,-0.6,0.9,-1.9,9.6,0.2,-0.6,50.0,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
98,00:02:37,157,F,LANDED,36.5,26.9,100.9,4.1,0.1,-29.2,-27.4,-52.5,8.7,2.4,-0.8,76.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
99,00:02:38,158,F,LANDED,37.1,26.9,100.9,4.1,0.1,23.4,-126.8,14.1,5.0,7.2,-5.0,70.3,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
100,00:02:39,159,F,LANDED,36.6,26.9,100.9,4.1,0.1,19.5,-23.2,-13.3,-0.9,6.0,-8.5,89.0,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
101,00:02:40,160,F,LANDED,36.9,26.9,100.9,4.1,0.1,-10.5,6.2,-13.6,-1.9,5.5,-8.4,83.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
102,00:02:41,161,F,LANDED,36.4,27.0,100.9,4.1,0.1,-0.0,-1.5,-5.3,-2.5,5.0,-7.6,69.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
103,00:02:42,162,F,LANDED,35.6,27.0,100.9,4.1,0.1,25.3,-16.4,-8.6,-5.8,4.2,-6.0,49.9,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
