PACKET_COUNT,TEAM_ID,MISSION_TIME,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,CURRENT,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,HEADING,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO,MAX_ALTITUDE,CONTAINER_RELEASED,PAYLOAD_RELEASED,PARAGLIDER_ACTIVE,TARGET_LATITUDE,TARGET_LONGITUDE,CAM_DIRECTION
146,00:03:00,179,F,LAUNCH_PAD,-1.1,24.8,101.1,4.1,0.1,-1.4,-0.1,-0.2,-9.1,-0.4,3.7,5.4,18:44:46,49.900002,33.385448,-117.495529,12,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
147,00:03:01,180,F,LAUNCH_PAD,-1.5,24.8,101.1,4.1,0.1,-2.5,-0.2,0.1,-9.1,-0.5,3.7,5.4,18:44:47,49.900002,33.385448,-117.495529,12,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
148,00:03:02,181,F,LAUNCH_PAD,-1.3,24.8,101.1,4.1,0.1,0.4,-0.4,0.2,-9.0,-0.7,3.7,4.9,18:44:48,49.900002,33.385448,-117.495522,12,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
149,00:03:03,182,F,LAUNCH_PAD,-1.4,24.8,101.1,4.1,0.1,-0.7,0.1,0.5,-9.1,-0.6,3.8,4.9,18:44:49,50.200001,33.385448,-117.495529,12,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
150,00:03:04,183,F,LAUNCH_PAD,-0.7,24.8,101.1,4.1,0.1,0.3,-0.0,0.4,-9.1,-0.6,3.7,4.9,18:44:50,50.400002,33.385448,-117.495529,12,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
151,00:03:05,184,F,LAUNCH_PAD,-1.5,24.9,101.1,4.1,0.1,0.2,-2.0,-0.8,-9.1,-0.5,3.7,5.0,18:44:51,50.500000,33.385448,-117.495529,12,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
152,00:03:06,185,F,LAUNCH_PAD,-1.7,24.9,101.1,4.1,0.1,2.3,0.9,0.0,-9.1,-0.6,3.7,5.0,18:44:52,50.599998,33.385448,-117.489998,12,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
153,00:03:07,186,F,LAUNCH_PAD,-1.5,24.9,101.1,4.1,0.1,-1.2,-0.1,-1.2,-9.1,-0.5,3.7,5.3,18:44:53,50.799999,33.385448,-117.495537,12,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
154,00:03:08,187,F,LAUNCH_PAD,-1.9,24.9,101.1,4.1,0.1,0.1,-0.9,0.2,-9.1,-0.6,3.6,5.6,18:44:54,50.700001,33.385448,-117.495537,12,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
155,00:03:09,188,F,LAUNCH_PAD,-1.4,24.9,101.1,4.1,0.1,-2.4,0.1,0.7,-9.1,-0.6,3.7,5.4,18:44:55,50.900002,33.385445,-117.489998,13,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
156,00:03:10,189,F,LAUNCH_PAD,-1.6,24.9,101.1,4.1,0.0,1.4,0.8,-0.8,-9.1,-0.6,3.7,5.6,18:44:56,50.900002,33.385445,-117.495537,13,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
157,00:03:11,190,F,LAUNCH_PAD,-1.0,24.9,101.1,4.1,0.1,0.1,2.5,-1.6,-9.1,-0.8,3.5,5.7,18:44:57,51.400002,33.385448,-117.495544,13,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
158,00:03:12,191,F,LAUNCH_PAD,-0.9,24.9,101.1,4.1,0.1,-0.6,-1.1,3.1,-9.4,-0.4,2.8,4.2,18:44:58,52.099998,33.385452,-117.495544,13,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
159,00:03:13,192,F,LAUNCH_PAD,-1.4,24.9,101.1,4.1,0.1,0.5,0.2,0.6,-9.4,-0.3,3.0,4.2,18:44:59,52.799999,33.385452,-117.495544,13,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
160,00:03:14,193,F,LAUNCH_PAD,-1.5,24.9,101.1,4.1,0.1,-41.1,11.8,-22.6,-8.9,-0.2,3.8,9.9,18:45:00,53.500000,33.385452,-117.495544,12,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
161,00:03:15,194,F,LAUNCH_PAD,-1.7,24.9,101.1,4.1,0.1,-14.1,-26.6,-25.7,-9.8,-0.1,4.2,295.9,18:45:01,54.299999,33.385452,-117.495552,11,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
162,00:03:16,195,F,LAUNCH_PAD,-0.6,24.9,101.1,4.1,0.1,-4.0,8.7,-0.8,-8.3,-1.5,4.3,310.0,18:45:02,55.000000,33.385456,-117.495552,11,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
163,00:03:17,196,F,LAUNCH_PAD,-1.8,24.9,101.1,4.1,0.1,15.3,-3.0,-0.3,-8.6,-2.1,3.9,308.2,18:45:03,55.799999,33.385460,-117.495552,11,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
164,00:03:18,197,F,LAUNCH_PAD,-1.3,24.9,101.1,4.1,0.1,4.1,25.2,22.5,-9.9,-0.4,4.2,305.7,18:45:04,56.500000,33.385460,-117.495552,11,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
165,00:03:19,198,F,LAUNCH_PAD,-1.3,24.9,101.1,4.1,0.1,93.9,48.4,-19.5,-9.3,-0.4,3.7,343.4,18:04:50,57.299999,33.385464,-117.495552,12,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
166,00:03:20,199,F,LAUNCH_PAD,-0.3,24.9,101.1,4.1,0.1,47.2,14.6,1.5,-9.9,-0.2,4.0,9.7,18:45:06,57.900002,33.385468,-117.495552,10,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
167,00:03:21,200,F,LAUNCH_PAD,-0.4,24.9,101.0,4.1,0.1,31.6,-28.4,-17.2,-8.9,-0.2,3.6,25.6,18:45:07,58.500000,33.385468,-117.495560,10,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
168,00:03:22,201,F,LAUNCH_PAD,-0.2,25.0,101.1,4.1,0.1,16.1,-24.4,-13.8,-9.1,-0.4,3.7,19.3,18:45:08,58.900002,33.385468,-117.495567,11,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
169,00:03:23,202,F,LAUNCH_PAD,-0.2,25.0,101.1,4.1,0.1,2.4,-9.1,-1.2,-10.1,-0.4,3.7,22.2,18:45:09,59.400002,33.385468,-117.495567,12,SC,1.1,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
170,00:03:24,203,F,LAUNCH_PAD,3.8,25.0,101.0,4.1,0.1,-34.4,38.4,-0.5,-12.4,0.1,5.1,15.4,18:45:10,60.099998,33.385468,-117.495567,12,SC,3.6,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
171,00:03:25,204,F,LAUNCH_PAD,4.1,24.9,101.0,4.1,0.1,0.6,-10.7,-3.9,-11.2,0.3,3.7,20.9,18:45:11,60.799999,33.385471,-117.495567,12,SC,4.2,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
172,00:03:26,205,F,LAUNCH_PAD,5.9,24.8,101.0,4.1,0.1,-8.3,15.9,-9.1,-10.8,0.1,3.9,19.1,18:45:12,61.500000,33.385471,-117.495560,13,SC,5.9,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
173,00:03:27,206,F,LAUNCH_PAD,9.9,24.8,100.9,4.1,0.1,2.5,-0.4,16.3,-10.4,0.2,4.1,16.8,18:45:13,62.200001,33.385475,-117.495560,13,SC,9.9,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
174,00:03:28,207,F,LAUNCH_PAD,16.7,24.8,100.9,4.1,0.1,-51.4,12.2,-14.8,-9.0,-0.2,2.9,9.8,18:45:14,63.000000,33.385483,-117.495552,13,SC,16.7,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
175,00:03:29,208,F,LAUNCH_PAD,26.7,24.7,100.7,4.1,0.1,-29.0,2.1,22.4,-8.8,-0.4,3.2,2.6,18:45:15,63.799999,33.385502,-117.495529,13,SC,25.7,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
176,00:03:30,209,F,LAUNCH_PAD,33.8,24.7,100.6,4.1,0.0,3.7,-12.2,-15.9,-8.6,-0.2,2.8,2.5,18:45:16,64.699997,33.385517,-117.495514,13,SC,33.0,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
177,00:03:31,210,F,LAUNCH_PAD,40.8,24.7,100.6,4.1,0.1,9.7,-13.7,7.5,-6.8,-0.4,2.6,4.2,18:45:17,65.599998,33.385536,-117.495491,12,SC,40.4,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
178,00:03:32,211,F,LAUNCH_PAD,44.8,24.6,100.5,4.1,0.1,-22.6,-0.9,2.1,-8.4,-0.5,2.8,7.1,18:45:18,66.800003,33.385548,-117.495453,11,SC,44.6,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
179,00:03:33,212,F,LAUNCH_PAD,47.3,24.6,100.5,4.1,0.1,-0.4,4.1,2.8,-8.5,-0.2,3.7,5.1,18:45:19,68.400002,33.385555,-117.495430,11,SC,47.3,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
180,00:03:34,213,F,LAUNCH_PAD,49.4,24.5,100.5,4.1,0.1,2.2,-9.1,-9.1,-9.4,-0.1,3.6,5.7,18:45:20,70.300003,33.385559,-117.495407,12,SC,49.4,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
181,00:03:35,214,F,LAUNCH_PAD,50.9,24.5,100.4,4.1,0.1,22.9,-2.2,-23.5,-9.8,0.5,2.9,34.1,18:45:21,71.800003,33.385563,-117.495392,12,SC,51.0,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
182,00:03:36,215,F,LAUNCH_PAD,53.3,24.5,100.4,4.1,0.1,-28.9,13.4,0.8,-9.6,-0.2,3.1,26.4,18:45:22,73.599998,33.385567,-117.495384,12,SC,53.3,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
183,00:03:37,216,F,LAUNCH_PAD,56.4,24.4,100.4,4.1,0.1,-9.9,-15.1,24.4,-7.6,-0.5,2.6,27.8,18:45:23,74.699997,33.385571,-117.495369,12,SC,56.3,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
184,00:03:38,217,F,LAUNCH_PAD,57.0,24.4,100.4,4.1,0.1,-48.2,-8.2,8.6,-8.0,-0.7,2.4,23.9,18:45:24,76.500000,33.385571,-117.495361,12,DROP!!!,56.9,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
185,00:03:39,218,F,LAUNCH_PAD,56.6,24.4,100.4,4.1,0.1,-1.3,20.2,-0.1,-7.8,-0.6,2.2,19.1,18:45:25,78.199997,33.385567,-117.495354,12,DROP!!!,57.4,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
186,00:03:40,219,F,LAUNCH_PAD,53.6,24.4,100.4,4.1,0.1,42.4,-12.4,3.9,-7.7,-1.6,2.3,21.8,18:45:26,79.199997,33.385563,-117.495346,12,DROP!!!,57.4,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
187,00:03:41,220,F,LAUNCH_PAD,49.2,24.4,100.5,4.1,0.1,7.5,-3.9,-7.8,-8.4,-0.3,2.5,17.4,18:45:27,80.099998,33.385555,-117.495323,12,DROP!!!,57.4,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
188,00:03:42,221,F,LAUNCH_PAD,50.0,24.3,100.4,4.1,0.0,22.9,5.4,-5.6,-9.1,-0.4,4.2,13.8,18:45:28,81.000000,33.385548,-117.495308,12,DROP!!!,57.4,FALSE,FALSE,FALSE,33.4,-117.5,-117.5
189,00:03:43,222,F,PROBE_RELEASE,41.6,24.3,100.6,4.1,0.1,25.3,-25.6,-26.2,0.9,0.0,0.3,7.1,18:45:29,81.800003,33.385551,-117.495285,12,DROP!!!,57.4,TRUE,FALSE,TRUE,33.4,-117.5,-117.5
190,00:03:44,223,F,PROBE_RELEASE,34.8,24.2,100.6,4.0,0.4,140.6,-105.9,209.3,-19.9,-4.0,2.1,106.6,18:45:30,82.400002,33.385555,-117.495262,12,DROP!!!,57.4,TRUE,FALSE,TRUE,33.4,-117.5,-117.5
191,00:03:45,224,F,PROBE_RELEASE,19.9,23.9,100.9,4.0,0.3,-22.7,156.6,-49.2,-11.4,0.1,1.8,339.9,18:45:31,82.699997,33.385548,-117.495232,11,DROP!!!,57.4,TRUE,FALSE,TRUE,33.4,-117.5,-117.5
192,00:03:46,225,F,PROBE_RELEASE,9.1,23.9,100.9,4.0,0.2,119.9,-48.3,-11.4,-9.0,1.0,-0.4,46.6,18:45:32,83.000000,33.385536,-117.495201,11,DROP!!!,57.4,TRUE,FALSE,TRUE,33.4,-117.5,-117.5
193,00:03:47,226,F,PROBE_RELEASE,4.0,23.8,101.0,4.0,0.3,837.5,81.1,-84.9,-10.8,-7.5,-0.8,22.9,18:45:33,82.800003,33.385597,-117.495148,11,DROP!!!,57.4,TRUE,FALSE,TRUE,33.4,-117.5,-117.5
