TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,CURRENT,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,HEADING,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO,MAX_ALTITUDE,CONTAINER_RELEASED,PAYLOAD_RELEASED,PARAGLIDER_ACTIVE,TARGET_LATITUDE,TARGET_LONGITUDE,CAM_DIRECTION
1,1083,00:00:01,F,LAUNCH_PAD,13.6,25.1,101.2,4.0,0.1,3.9,5.1,-3.0,-9.4,1.2,0.2,63.2,23:59:48,0.000000,0.000000,0.000000,0,N/A,13.7,FALSE,FALSE,FALSE,0.0,0.0,0.0
2,1083,00:00:02,F,LAUNCH_PAD,14.2,25.1,101.2,4.0,0.1,3.3,8.2,-9.2,-9.4,0.0,-0.1,65.1,23:59:49,0.000000,0.000000,0.000000,0,N/A,14.2,FALSE,FALSE,FALSE,0.0,0.0,0.0
3,1083,00:00:03,F,LAUNCH_PAD,13.9,25.1,101.2,4.0,0.1,2.8,7.2,1.8,-9.1,-1.1,-1.0,65.7,23:59:50,0.000000,0.000000,0.000000,0,N/A,14.2,FALSE,FALSE,FALSE,0.0,0.0,0.0
4,1083,00:00:04,F,LAUNCH_PAD,13.7,25.1,101.2,4.0,0.1,1.1,-0.4,-0.2,-9.5,-1.4,-2.2,69.4,23:59:51,0.000000,0.000000,0.000000,0,N/A,14.2,FALSE,FALSE,FALSE,0.0,0.0,0.0
5,1083,00:00:05,F,LAUNCH_PAD,13.6,25.1,101.2,4.0,0.1,-5.9,2.2,-2.0,-9.3,-1.4,-2.3,69.1,23:59:52,0.000000,0.000000,0.000000,0,N/A,14.2,FALSE,FALSE,FALSE,0.0,0.0,0.0
6,1083,00:00:06,F,LAUNCH_PAD,13.6,25.1,101.2,4.0,0.1,-3.0,3.1,1.6,-9.5,-1.7,-2.0,68.2,23:59:53,0.000000,0.000000,0.000000,0,N/A,14.2,FALSE,FALSE,FALSE,0.0,0.0,0.0
7,1083,00:00:07,F,LAUNCH_PAD,13.9,25.1,101.2,4.0,0.1,55.6,-25.1,21.4,-10.2,-1.2,-1.2,80.4,23:59:55,0.000000,0.000000,0.000000,0,DROP!!!,14.2,FALSE,FALSE,FALSE,0.0,0.0,0.0
8,1083,00:00:08,F,LAUNCH_PAD,13.6,25.1,101.2,4.0,0.1,17.2,-7.8,12.6,-9.9,0.4,-0.4,91.4,16:55:02,0.000000,0.000000,0.000000,0,DROP!!!,14.2,FALSE,FALSE,FALSE,0.0,0.0,0.0
9,1083,00:00:09,F,LAUNCH_PAD,14.1,25.1,101.2,4.0,0.1,-3.0,13.1,-4.9,-9.2,0.4,0.8,115.2,16:55:03,0.000000,0.000000,0.000000,0,DROP!!!,14.2,FALSE,FALSE,FALSE,0.0,0.0,0.0
10,1083,00:00:10,F,LAUNCH_PAD,14.4,25.1,101.2,4.0,0.1,-3.6,-3.4,-5.9,-9.6,0.9,-0.1,95.4,16:55:04,0.000000,0.000000,0.000000,0,DROP!!!,14.4,FALSE,FALSE,FALSE,0.0,0.0,0.0
11,1083,00:00:11,F,LAUNCH_PAD,14.6,25.1,101.2,4.0,0.1,29.6,7.4,-14.9,-11.2,-1.6,0.2,99.4,16:55:05,0.000000,0.000000,0.000000,0,DROP!!!,14.6,FALSE,FALSE,FALSE,0.0,0.0,0.0
12,1083,00:00:12,F,LAUNCH_PAD,13.1,25.0,101.2,4.0,0.1,7.8,-25.7,22.2,-2.3,-2.7,2.5,99.1,16:55:05,0.000000,0.000000,0.000000,0,DROP!!!,14.6,TRUE,FALSE,FALSE,0.0,0.0,0.0
13,1083,00:00:13,F,LAUNCH_PAD,14.0,24.9,101.2,4.0,0.0,-0.9,3.2,5.8,-9.9,-0.8,0.6,112.0,16:55:06,0.000000,0.000000,0.000000,0,DROP!!!,14.6,TRUE,FALSE,FALSE,0.0,0.0,0.0
14,1083,00:00:14,F,LAUNCH_PAD,13.9,24.9,101.2,4.0,0.1,-0.2,-0.6,1.8,-9.7,-0.6,0.5,110.9,16:55:07,0.000000,0.000000,0.000000,0,DROP!!!,14.6,TRUE,FALSE,FALSE,0.0,0.0,0.0
15,1083,00:00:15,F,LAUNCH_PAD,13.8,25.0,101.2,3.9,0.2,-0.0,-0.3,0.2,-9.8,-0.5,0.5,110.0,16:55:08,0.000000,0.000000,0.000000,0,DROP!!!,14.6,TRUE,FALSE,FALSE,0.0,0.0,0.0
16,1083,00:00:16,F,LAUNCH_PAD,13.4,25.0,101.2,4.0,0.0,90.9,23.4,20.1,-8.8,0.2,0.1,114.2,16:55:09,0.000000,0.000000,0.000000,0,DROP!!!,14.6,TRUE,FALSE,FALSE,0.0,0.0,0.0
17,1083,00:00:17,F,LAUNCH_PAD,13.3,24.9,101.2,3.9,0.4,-40.1,81.0,10.2,-10.0,-1.3,-1.1,135.8,16:55:10,0.000000,0.000000,0.000000,0,DROP!!!,14.6,TRUE,FALSE,FALSE,0.0,0.0,0.0
