TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,CURRENT,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,HEADING,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO,MAX_ALTITUDE,CONTAINER_RELEASED,PAYLOAD_RELEASED,PARAGLIDER_ACTIVE,TARGET_LATITUDE,TARGET_LONGITUDE,CAM_DIRECTION
1,1083,00:00:01,F,LAUNCH_PAD,-0.2,23.3,101.2,4.0,0.1,-41.8,12.8,-11.9,-4.6,-2.4,10.2,182.9,16:36:06,70.000000,33.385418,-117.495506,13,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
2,1083,00:00:02,F,LAUNCH_PAD,-0.5,23.3,101.2,4.0,0.1,13.1,-36.7,-1.4,-5.9,1.9,6.7,159.4,16:36:07,67.900002,33.385414,-117.495506,13,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
3,1083,00:00:03,F,LAUNCH_PAD,-0.5,23.3,101.2,4.0,0.1,-4.6,-1.1,10.1,-4.9,2.9,8.7,234.4,16:36:08,66.300003,33.385410,-117.495506,12,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
4,1083,00:00:04,F,LAUNCH_PAD,-0.4,23.3,101.2,4.0,0.1,-42.4,37.0,-4.6,-6.2,1.1,6.6,60.2,16:36:09,65.400002,33.385410,-117.495506,14,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
5,1083,00:00:05,F,LAUNCH_PAD,-1.0,23.3,101.2,4.0,0.1,-13.1,6.9,2.7,-8.4,0.7,4.9,61.4,16:36:10,64.699997,33.385410,-117.495522,13,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
6,1083,00:00:06,F,LAUNCH_PAD,-1.0,23.4,101.2,4.0,0.1,-2.6,-16.2,-17.4,-7.6,0.2,5.0,51.8,16:36:11,64.099998,33.385410,-117.495522,13,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
7,1083,00:00:07,F,LAUNCH_PAD,0.0,23.3,101.2,4.0,0.1,-4.4,-49.6,-11.2,-7.1,-0.2,7.4,42.5,16:36:12,63.500000,33.385410,-117.495522,12,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
8,1083,00:00:08,F,LAUNCH_PAD,-0.1,23.3,101.2,4.0,0.1,-19.4,-6.9,-8.4,-5.4,-1.5,5.9,34.4,16:36:13,63.000000,33.385410,-117.495522,13,N/A,0.2,FALSE,FALSE,FALSE,0.0,0.0,0.0
9,1083,00:00:09,F,LAUNCH_PAD,0.5,23.3,101.2,4.0,0.1,17.2,22.8,1.5,-6.7,-2.6,6.7,34.6,16:36:14,62.500000,33.385410,-117.495522,14,N/A,0.4,FALSE,FALSE,FALSE,0.0,0.0,0.0
10,1083,00:00:10,F,LAUNCH_PAD,-0.6,23.3,101.2,4.0,0.1,3.2,5.1,5.8,-7.7,-2.2,5.4,31.2,16:36:15,62.200001,33.385414,-117.495522,14,N/A,0.5,FALSE,FALSE,FALSE,0.0,0.0,0.0
