101325
101242
101158
101075
100992
100909
100826
100743
100660
100577
100494
100412
100329
100246
100164
100081
99999
99916
99834
99752
99669
99587
99505
99423
99341
99259
99177
99095
99013
98932
98850
98768
98687
98605
98524
98442
98361
98279
98198
98117
98036
97955
97874
97793
97712
97631
97550
97469
97388
97308
97227
97147
97066
96986
96905
96825
96745
96664
96584
96504
96424
96344
96264
96184
96104
96024
95945
95865
95785
95706
95626
95547
95467
95388
95308
95229
95150
95071
94992
94913
94834
94755
94676
94597
94518
94439
94361
94282
94203
94125
94046
93968
93890
93811
93733
93655
93577
93499
93421
93343
93265
93187
93109
93031
92953
92981
93116
93250
93384
93519
93653
93788
93923
94059
94194
94329
94465
94601
94737
94873
95009
95146
95282
95419
95556
95693
95831
95968
96106
96243
96381
96519
96657
96796
96934
97073
97212
97351
97490
97629
97690
97909
98048
98188
98329
98469
98609
98750
98891
99032
99173
99314
99456
99597
99739
99881
100023
100135
100158
100181
100204
100226
100249
100272
100295
100318
100340
100363
100386
100409
100432
100454
100477
100500
100523
100546
100569
100592
100614
100637
100660
100683
100706
100729
100752
100774
100797
100820
100843
100866
100889
100912
100935
100958
100981
101004
101027
101049
101072
101095
101118
101141
101164
101187
101210
101233
101256
101279
101302
101325
