TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,CURRENT,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,HEADING,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO,MAX_ALTITUDE,CONTAINER_RELEASED,PAYLOAD_RELEASED,PARAGLIDER_ACTIVE,TARGET_LATITUDE,TARGET_LONGITUDE,CAM_DIRECTION
1,1083,00:00:38,F,LAUNCH_PAD,0.8,32.4,101.5,4.0,0.2,29.3,25.2,36.1,-8.5,7.6,-0.4,317.3,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.8,FALSE,FALSE,FALSE,0.0,0.0,0.0
2,1083,00:00:39,F,LAUNCH_PAD,0.2,32.4,101.5,4.0,0.2,-17.4,-1.9,9.9,-7.3,4.1,-5.6,21.8,00:00:00,0.000000,0.000000,0.000000,0,N/A,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
3,1083,00:00:41,F,LAUNCH_PAD,0.4,32.4,101.5,4.0,0.2,-27.4,1.7,-44.9,-7.6,0.0,-3.0,302.9,00:00:00,0.000000,0.000000,0.000000,0,N/A,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
4,1083,00:00:42,F,LAUNCH_PAD,0.1,32.4,101.5,4.0,0.2,-97.5,-3.8,-22.9,-9.4,1.9,-1.2,240.3,00:00:00,0.000000,0.000000,0.000000,0,N/A,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
5,1083,00:00:43,F,LAUNCH_PAD,0.6,32.4,101.5,4.0,0.2,-13.1,-24.6,-1.2,-10.2,0.1,-2.4,182.9,00:00:00,0.000000,0.000000,0.000000,0,N/A,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
6,1083,00:01:55,F,LAUNCH_PAD,0.8,32.7,101.5,4.0,0.2,-53.6,-1.3,-39.4,-9.5,1.1,-2.0,162.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,1.3,FALSE,FALSE,FALSE,0.0,0.0,0.0
7,1083,00:01:56,F,LAUNCH_PAD,0.1,32.8,101.5,4.0,0.2,10.1,1.8,-2.6,-9.5,0.2,-2.2,119.6,00:00:00,0.000000,0.000000,0.000000,0,N/A,1.3,FALSE,FALSE,FALSE,0.0,0.0,0.0
8,1083,00:01:57,F,LAUNCH_PAD,0.4,32.8,101.5,4.0,0.2,-48.9,-0.3,-8.2,-9.1,1.1,-2.5,99.9,00:00:00,0.000000,0.000000,0.000000,0,N/A,1.3,FALSE,FALSE,FALSE,0.0,0.0,0.0
9,1083,00:01:58,F,LAUNCH_PAD,-0.1,32.8,101.5,4.0,0.2,-47.0,6.7,6.4,-9.1,2.1,-1.4,30.8,00:00:00,0.000000,0.000000,0.000000,0,N/A,1.3,FALSE,FALSE,FALSE,0.0,0.0,0.0
10,1083,00:01:59,F,LAUNCH_PAD,0.7,32.8,101.5,4.0,0.2,-5.2,-8.8,1.3,-9.1,0.9,1.8,33.3,00:00:00,0.000000,0.000000,0.000000,0,N/A,1.3,FALSE,FALSE,FALSE,0.0,0.0,0.0
11,1083,00:02:01,F,LAUNCH_PAD,-0.1,32.8,101.5,4.0,0.2,0.7,0.6,-0.1,-9.4,1.8,1.5,41.3,00:00:00,0.000000,0.000000,0.000000,0,N/A,1.3,FALSE,FALSE,FALSE,0.0,0.0,0.0
12,1083,00:02:02,F,LAUNCH_PAD,-0.1,32.8,101.5,4.0,0.2,-4.1,11.9,5.1,-9.6,2.4,0.7,42.7,00:00:00,0.000000,0.000000,0.000000,0,N/A,1.3,FALSE,FALSE,FALSE,0.0,0.0,0.0
13,1083,00:02:03,F,LAUNCH_PAD,0.2,32.8,101.5,4.0,0.2,5.3,6.4,-2.9,-9.1,2.4,0.4,41.6,00:00:00,0.000000,0.000000,0.000000,0,N/A,1.3,FALSE,FALSE,FALSE,0.0,0.0,0.0
14,1083,00:02:04,F,LAUNCH_PAD,-0.2,32.8,101.5,4.0,0.2,40.9,98.1,-26.4,-9.1,1.4,2.4,44.7,00:00:00,0.000000,0.000000,0.000000,0,N/A,1.3,FALSE,FALSE,FALSE,0.0,0.0,0.0
15,1083,00:02:05,F,LAUNCH_PAD,0.2,32.8,101.5,4.0,0.2,33.4,100.5,-68.1,-17.5,0.4,-1.6,52.7,00:00:00,0.000000,0.000000,0.000000,0,N/A,1.3,FALSE,FALSE,FALSE,0.0,0.0,0.0
16,1083,00:02:06,F,LAUNCH_PAD,0.2,32.8,101.5,4.0,0.2,-31.8,40.6,-16.1,2.5,-0.2,-0.6,61.1,00:00:00,0.000000,0.000000,0.000000,0,N/A,1.3,FALSE,FALSE,FALSE,0.0,0.0,0.0
17,1083,00:02:07,F,LAUNCH_PAD,0.2,32.8,101.5,4.0,0.2,-0.6,6.4,24.9,-8.2,1.9,3.9,52.2,00:00:00,0.000000,0.000000,0.000000,0,N/A,1.3,FALSE,FALSE,FALSE,0.0,0.0,0.0
18,1083,00:02:08,F,LAUNCH_PAD,0.5,32.8,101.5,4.0,0.2,70.2,119.0,78.9,-8.5,4.1,0.6,54.5,00:00:00,0.000000,0.000000,0.000000,0,N/A,1.3,FALSE,FALSE,FALSE,0.0,0.0,0.0
19,1083,00:02:09,F,LAUNCH_PAD,0.5,32.8,101.5,4.0,0.2,0.2,-15.8,1.9,3.8,7.0,-4.1,131.6,00:00:00,0.000000,0.000000,0.000000,0,N/A,1.3,FALSE,FALSE,FALSE,0.0,0.0,0.0
20,1083,00:02:10,F,LAUNCH_PAD,0.2,32.8,101.5,4.0,0.2,-9.9,-46.1,-60.8,-7.4,4.5,2.2,41.5,00:00:00,0.000000,0.000000,0.000000,0,N/A,1.3,FALSE,FALSE,FALSE,0.0,0.0,0.0
21,1083,00:02:11,F,LAUNCH_PAD,0.0,32.8,101.5,4.0,0.2,1.1,-4.4,-8.6,-9.1,2.7,2.5,48.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,1.3,FALSE,FALSE,FALSE,0.0,0.0,0.0
22,1083,00:02:13,F,LAUNCH_PAD,2.3,32.7,101.5,4.0,0.2,-0.2,0.1,0.2,-8.9,2.5,2.7,49.8,00:00:00,0.000000,0.000000,0.000000,0,N/A,2.3,FALSE,FALSE,FALSE,0.0,0.0,0.0
23,1083,00:02:14,F,LAUNCH_PAD,0.5,32.9,101.5,4.0,0.2,0.4,0.7,-0.0,-9.0,2.5,2.8,49.4,00:00:00,0.000000,0.000000,0.000000,0,N/A,2.3,FALSE,FALSE,FALSE,0.0,0.0,0.0
24,1083,00:02:15,F,LAUNCH_PAD,0.4,32.9,101.5,4.0,0.2,12.5,7.1,-6.9,-10.2,1.6,1.6,62.6,00:00:00,0.000000,0.000000,0.000000,0,N/A,2.3,FALSE,FALSE,FALSE,0.0,0.0,0.0
25,1083,00:02:16,F,LAUNCH_PAD,0.6,32.9,101.5,4.0,0.2,0.2,-0.2,-9.8,-9.0,1.6,2.7,65.7,00:00:00,0.000000,0.000000,0.000000,0,N/A,2.3,FALSE,FALSE,FALSE,0.0,0.0,0.0
